ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY
1893	Backstrom-1992-210b-196	(he) ran	RonduBalti	Rondu Balti	bgʸuks	bgʸuks	b gʲ u k s̪	balt1258	35.468685	75.358422	Sino-Tibetan	1 1 7 1 3	ACYBC	PKYKS	4	4.P.C 4.K.C 4.Y.V 4.K.C 4.S.C	2.0 1.5 1.3 1.75 1.5	bgʲuks̪	0	88
1894	Backstrom-1992-210b-196	(he) ran	ShigarBalti	Shigar Balti	βgʸuks	βgʸuks	β gʲ u k s̪	balt1258	35.422616	75.737108	Sino-Tibetan	3 1 7 1 3	ACYBC	BKYKS	5	5.B.C 5.K.C 5.Y.V 5.K.C 5.S.C	2.0 1.5 1.3 1.75 1.5	βgʲuks̪	0	88
1895	Backstrom-1992-210b-196	(he) ran	SkarduBalti	Skardu Balti	bgʸuks	bgʸuks	b gʲ u k s̪	balt1258	35.289137	75.607395	Sino-Tibetan	1 1 7 1 3	ACYBC	PKYKS	6	6.P.C 6.K.C 6.Y.V 6.K.C 6.S.C	2.0 1.5 1.3 1.75 1.5	bgʲuks̪	0	88
1896	Backstrom-1992-210b-196	(he) ran	KhapaluBalti	Khapalu Balti	bgʸuks	bgʸuks	b gʲ u k s̪	balt1258	35.163409	76.342552	Sino-Tibetan	1 1 7 1 3	ACYBC	PKYKS	2	2.P.C 2.K.C 2.Y.V 2.K.C 2.S.C	2.0 1.5 1.3 1.75 1.5	bgʲuks̪	0	88
1897	Backstrom-1992-210b-196	(he) ran	KharmangBalti	Kharmang Balti	βgʸʊks	βgʸʊks	β gʲ ʊ k s̪	balt1258	34.968679	76.213849	Sino-Tibetan	3 1 7 1 3	ACYBC	BKYKS	3	3.B.C 3.K.C 3.Y.V 3.K.C 3.S.C	2.0 1.5 1.3 1.75 1.5	βgʲʊks̪	0	88
1898	Backstrom-1992-210b-196	(he) ran	ChorbatBalti	Chorbat Balti	rgʸuks	rgʸuks	ɾ̪/ɾ gʲ u k s̪	balt1258	34.979586	72.680387	Sino-Tibetan	5 1 7 1 3	ACYBC	RKYKS	1	1.R.C 1.K.C 1.Y.V 1.K.C 1.S.C	2.0 1.5 1.3 1.75 1.5	ɾ̪/ɾgʲuks̪	0	88
1899	Backstrom-1992-210b-196	(he) ran	SkarduPurki	Skardu Purki	bɑŋtɑ̃s	bɑŋtɑ̃s	b ɑ ŋ t̪ ɑ̃ s̪	puri1258			Sino-Tibetan	1 7 4 1 7 3	AXMBYN	PANTAS	7	7.P.C 7.A.V 7.N.c 7.T.C 7.A.V 7.S.c	2.0 1.5 1.1 1.75 1.3 0.8	bɑŋt̪ɑ̃s̪	0	89
1845	Backstrom-1992-210b-189	(he) sat down	RonduBalti	Rondu Balti	duks	duks	d̪ u k s̪	balt1258	35.468685	75.358422	Sino-Tibetan	1 7 1 3	AXBC	TYKS	4	4.T.C 4.Y.V 4.K.C 4.S.C	2.0 1.5 1.75 1.5	d̪uks̪	0	96
1846	Backstrom-1992-210b-189	(he) sat down	ShigarBalti	Shigar Balti	duks	duks	d̪ u k s̪	balt1258	35.422616	75.737108	Sino-Tibetan	1 7 1 3	AXBC	TYKS	5	5.T.C 5.Y.V 5.K.C 5.S.C	2.0 1.5 1.75 1.5	d̪uks̪	0	96
1847	Backstrom-1992-210b-189	(he) sat down	SkarduBalti	Skardu Balti	duks	duks	d̪ u k s̪	balt1258	35.289137	75.607395	Sino-Tibetan	1 7 1 3	AXBC	TYKS	6	6.T.C 6.Y.V 6.K.C 6.S.C	2.0 1.5 1.75 1.5	d̪uks̪	0	96
1848	Backstrom-1992-210b-189	(he) sat down	KhapaluBalti	Khapalu Balti	duks	duks	d̪ u k s̪	balt1258	35.163409	76.342552	Sino-Tibetan	1 7 1 3	AXBC	TYKS	2	2.T.C 2.Y.V 2.K.C 2.S.C	2.0 1.5 1.75 1.5	d̪uks̪	0	96
1849	Backstrom-1992-210b-189	(he) sat down	KharmangBalti	Kharmang Balti	duks	duks	d̪ u k s̪	balt1258	34.968679	76.213849	Sino-Tibetan	1 7 1 3	AXBC	TYKS	3	3.T.C 3.Y.V 3.K.C 3.S.C	2.0 1.5 1.75 1.5	d̪uks̪	0	96
1850	Backstrom-1992-210b-189	(he) sat down	ChorbatBalti	Chorbat Balti	duks	duks	d̪ u k s̪	balt1258	34.979586	72.680387	Sino-Tibetan	1 7 1 3	AXBC	TYKS	1	1.T.C 1.Y.V 1.K.C 1.S.C	2.0 1.5 1.75 1.5	d̪uks̪	0	96
1851	Backstrom-1992-210b-189	(he) sat down	SkarduPurki	Skardu Purki	duks	duks	d̪ u k s̪	puri1258			Sino-Tibetan	1 7 1 3	AXBC	TYKS	7	7.T.C 7.Y.V 7.K.C 7.S.C	2.0 1.5 1.75 1.5	d̪uks̪	0	96
1928	Backstrom-1992-210b-201	(he) saw	RonduBalti	Rondu Balti	tʰoŋ	tʰoŋ	t̪ʰ o ŋ	balt1258	35.468685	75.358422	Sino-Tibetan	1 7 4	AXN	TUN	4	4.T.C 4.U.V 4.N.c	2.0 1.5 0.8	t̪ʰoŋ	0	104
1929	Backstrom-1992-210b-201	(he) saw	ShigarBalti	Shigar Balti	tʰoŋ	tʰoŋ	t̪ʰ o ŋ	balt1258	35.422616	75.737108	Sino-Tibetan	1 7 4	AXN	TUN	5	5.T.C 5.U.V 5.N.c	2.0 1.5 0.8	t̪ʰoŋ	0	104
1930	Backstrom-1992-210b-201	(he) saw	SkarduBalti	Skardu Balti	tʰoŋs	tʰoŋs	t̪ʰ o ŋ s̪	balt1258	35.289137	75.607395	Sino-Tibetan	1 7 4 3	AXLN	TUNS	6	6.T.C 6.U.V 6.N.c 6.S.c	2.0 1.5 1.1 0.8	t̪ʰoŋs̪	0	104
1931	Backstrom-1992-210b-201	(he) saw	KhapaluBalti	Khapalu Balti	tʰõs	tʰõs	t̪ʰ õ s̪	balt1258	35.163409	76.342552	Sino-Tibetan	1 7 3	AXN	TUS	2	2.T.C 2.U.V 2.S.c	2.0 1.5 0.8	t̪ʰõs̪	0	104
1932	Backstrom-1992-210b-201	(he) saw	KharmangBalti	Kharmang Balti	tʰoŋs	tʰoŋs	t̪ʰ o ŋ s̪	balt1258	34.968679	76.213849	Sino-Tibetan	1 7 4 3	AXLN	TUNS	3	3.T.C 3.U.V 3.N.c 3.S.c	2.0 1.5 1.1 0.8	t̪ʰoŋs̪	0	104
1933	Backstrom-1992-210b-201	(he) saw	ChorbatBalti	Chorbat Balti	tʰoŋs	tʰoŋs	t̪ʰ o ŋ s̪	balt1258	34.979586	72.680387	Sino-Tibetan	1 7 4 3	AXLN	TUNS	1	1.T.C 1.U.V 1.N.c 1.S.c	2.0 1.5 1.1 0.8	t̪ʰoŋs̪	0	104
1830	Backstrom-1992-210b-187	(he) slept	RonduBalti	Rondu Balti	ŋĩtʌ̃s	ŋĩtʌ̃s	ŋ ĩ t̪ ɜ̃ s̪	balt1258	35.468685	75.358422	Sino-Tibetan	4 7 1 7 3	AXBYN	NITES	4	4.N.C 4.I.V 4.T.C 4.E.V 4.S.c	2.0 1.5 1.75 1.3 0.8	ŋĩt̪ɜ̃s̪	0	111
1831	Backstrom-1992-210b-187	(he) slept	ShigarBalti	Shigar Balti	ñĩtʔõs / ñĩtɑ̃s	ñĩtʔõs	ȵ ĩ t̪ ʔ õ s̪	balt1258	35.422616	75.737108	Sino-Tibetan	4 7 1 1 7 3	AXMBYN	NITHUS	5	5.N.C 5.I.V 5.T.c 5.H.C 5.U.V 5.S.c	2.0 1.5 1.1 1.75 1.3 0.8	ȵĩt̪ʔõs̪	0	111
1832	Backstrom-1992-210b-187	(he) slept	ShigarBalti	Shigar Balti	ñĩtʔõs / ñĩtɑ̃s	ñĩtɑ̃s	ȵ ĩ t̪ ɑ̃ s̪	balt1258	35.422616	75.737108	Sino-Tibetan	4 7 1 7 3	AXBYN	NITAS	5	5.N.C 5.I.V 5.T.C 5.A.V 5.S.c	2.0 1.5 1.75 1.3 0.8	ȵĩt̪ɑ̃s̪	0	111
1833	Backstrom-1992-210b-187	(he) slept	SkarduBalti	Skardu Balti	ñĩtʌ̃s	ñĩtʌ̃s	ȵ ĩ t̪ ɜ̃ s̪	balt1258	35.289137	75.607395	Sino-Tibetan	4 7 1 7 3	AXBYN	NITES	6	6.N.C 6.I.V 6.T.C 6.E.V 6.S.c	2.0 1.5 1.75 1.3 0.8	ȵĩt̪ɜ̃s̪	0	111
1834	Backstrom-1992-210b-187	(he) slept	KhapaluBalti	Khapalu Balti	ŋĩtõs	ŋĩtõs	ŋ ĩ t̪ õ s̪	balt1258	35.163409	76.342552	Sino-Tibetan	4 7 1 7 3	AXBYN	NITUS	2	2.N.C 2.I.V 2.T.C 2.U.V 2.S.c	2.0 1.5 1.75 1.3 0.8	ŋĩt̪õs̪	0	111
1835	Backstrom-1992-210b-187	(he) slept	KharmangBalti	Kharmang Balti	ŋĩtɑ̃s	ŋĩtɑ̃s	ŋ ĩ t̪ ɑ̃ s̪	balt1258	34.968679	76.213849	Sino-Tibetan	4 7 1 7 3	AXBYN	NITAS	3	3.N.C 3.I.V 3.T.C 3.A.V 3.S.c	2.0 1.5 1.75 1.3 0.8	ŋĩt̪ɑ̃s̪	0	111
1836	Backstrom-1992-210b-187	(he) slept	ChorbatBalti	Chorbat Balti	ŋĩtɑ̃s	ŋĩtɑ̃s	ŋ ĩ t̪ ɑ̃ s̪	balt1258	34.979586	72.680387	Sino-Tibetan	4 7 1 7 3	AXBYN	NITAS	1	1.N.C 1.I.V 1.T.C 1.A.V 1.S.c	2.0 1.5 1.75 1.3 0.8	ŋĩt̪ɑ̃s̪	0	111
1837	Backstrom-1992-210b-187	(he) slept	SkarduPurki	Skardu Purki	ŋĩtɑ̃s	ŋĩtɑ̃s	ŋ ĩ t̪ ɑ̃ s̪	puri1258			Sino-Tibetan	4 7 1 7 3	AXBYN	NITAS	7	7.N.C 7.I.V 7.T.C 7.A.V 7.S.c	2.0 1.5 1.75 1.3 0.8	ŋĩt̪ɑ̃s̪	0	111
1914	Backstrom-1992-210b-199	(he) spoke	RonduBalti	Rondu Balti	zɛrs	zɛrs	z̪ ɛ ɾ̪/ɾ s̪	balt1258	35.468685	75.358422	Sino-Tibetan	3 7 5 3	AXLN	SERS	4	4.S.C 4.E.V 4.R.c 4.S.c	2.0 1.5 1.1 0.8	z̪ɛɾ̪/ɾs̪	0	120
1915	Backstrom-1992-210b-199	(he) spoke	ShigarBalti	Shigar Balti	zɛrs	zɛrs	z̪ ɛ ɾ̪/ɾ s̪	balt1258	35.422616	75.737108	Sino-Tibetan	3 7 5 3	AXLN	SERS	5	5.S.C 5.E.V 5.R.c 5.S.c	2.0 1.5 1.1 0.8	z̪ɛɾ̪/ɾs̪	0	120
1916	Backstrom-1992-210b-199	(he) spoke	SkarduBalti	Skardu Balti	zɛrs	zɛrs	z̪ ɛ ɾ̪/ɾ s̪	balt1258	35.289137	75.607395	Sino-Tibetan	3 7 5 3	AXLN	SERS	6	6.S.C 6.E.V 6.R.c 6.S.c	2.0 1.5 1.1 0.8	z̪ɛɾ̪/ɾs̪	0	120
1917	Backstrom-1992-210b-199	(he) spoke	KhapaluBalti	Khapalu Balti	zɛrs	zɛrs	z̪ ɛ ɾ̪/ɾ s̪	balt1258	35.163409	76.342552	Sino-Tibetan	3 7 5 3	AXLN	SERS	2	2.S.C 2.E.V 2.R.c 2.S.c	2.0 1.5 1.1 0.8	z̪ɛɾ̪/ɾs̪	0	120
1918	Backstrom-1992-210b-199	(he) spoke	KharmangBalti	Kharmang Balti	zɛrs	zɛrs	z̪ ɛ ɾ̪/ɾ s̪	balt1258	34.968679	76.213849	Sino-Tibetan	3 7 5 3	AXLN	SERS	3	3.S.C 3.E.V 3.R.c 3.S.c	2.0 1.5 1.1 0.8	z̪ɛɾ̪/ɾs̪	0	120
1919	Backstrom-1992-210b-199	(he) spoke	ChorbatBalti	Chorbat Balti	zɛrs	zɛrs	z̪ ɛ ɾ̪/ɾ s̪	balt1258	34.979586	72.680387	Sino-Tibetan	3 7 5 3	AXLN	SERS	1	1.S.C 1.E.V 1.R.c 1.S.c	2.0 1.5 1.1 0.8	z̪ɛɾ̪/ɾs̪	0	120
1920	Backstrom-1992-210b-199	(he) spoke	SkarduPurki	Skardu Purki	zɛrs	zɛrs	z̪ ɛ ɾ̪/ɾ s̪	puri1258			Sino-Tibetan	3 7 5 3	AXLN	SERS	7	7.S.C 7.E.V 7.R.c 7.S.c	2.0 1.5 1.1 0.8	z̪ɛɾ̪/ɾs̪	0	120
1886	Backstrom-1992-210b-195	(he) walked	RonduBalti	Rondu Balti	druls	druls	d̪ r̪ u l s̪	balt1258	35.468685	75.358422	Sino-Tibetan	1 5 7 5 3	ACXLN	TRYLS	4	4.T.C 4.R.C 4.Y.V 4.L.c 4.S.c	2.0 1.5 1.5 1.1 0.8	d̪r̪uls̪	0	128
1887	Backstrom-1992-210b-195	(he) walked	ShigarBalti	Shigar Balti	druls	druls	d̪ r̪ u l s̪	balt1258	35.422616	75.737108	Sino-Tibetan	1 5 7 5 3	ACXLN	TRYLS	5	5.T.C 5.R.C 5.Y.V 5.L.c 5.S.c	2.0 1.5 1.5 1.1 0.8	d̪r̪uls̪	0	128
1888	Backstrom-1992-210b-195	(he) walked	SkarduBalti	Skardu Balti	druls	druls	d̪ r̪ u l s̪	balt1258	35.289137	75.607395	Sino-Tibetan	1 5 7 5 3	ACXLN	TRYLS	6	6.T.C 6.R.C 6.Y.V 6.L.c 6.S.c	2.0 1.5 1.5 1.1 0.8	d̪r̪uls̪	0	128
1889	Backstrom-1992-210b-195	(he) walked	KhapaluBalti	Khapalu Balti	druls	druls	d̪ r̪ u l s̪	balt1258	35.163409	76.342552	Sino-Tibetan	1 5 7 5 3	ACXLN	TRYLS	2	2.T.C 2.R.C 2.Y.V 2.L.c 2.S.c	2.0 1.5 1.5 1.1 0.8	d̪r̪uls̪	0	128
1890	Backstrom-1992-210b-195	(he) walked	KharmangBalti	Kharmang Balti	druls	druls	d̪ r̪ u l s̪	balt1258	34.968679	76.213849	Sino-Tibetan	1 5 7 5 3	ACXLN	TRYLS	3	3.T.C 3.R.C 3.Y.V 3.L.c 3.S.c	2.0 1.5 1.5 1.1 0.8	d̪r̪uls̪	0	128
1891	Backstrom-1992-210b-195	(he) walked	ChorbatBalti	Chorbat Balti	druls	druls	d̪ r̪ u l s̪	balt1258	34.979586	72.680387	Sino-Tibetan	1 5 7 5 3	ACXLN	TRYLS	1	1.T.C 1.R.C 1.Y.V 1.L.c 1.S.c	2.0 1.5 1.5 1.1 0.8	d̪r̪uls̪	0	128
1892	Backstrom-1992-210b-195	(he) walked	SkarduPurki	Skardu Purki	druls	druls	d̪ r̪ u l s̪	puri1258			Sino-Tibetan	1 5 7 5 3	ACXLN	TRYLS	7	7.T.C 7.R.C 7.Y.V 7.L.c 7.S.c	2.0 1.5 1.5 1.1 0.8	d̪r̪uls̪	0	128
1900	Backstrom-1992-210b-197	(he) went	RonduBalti	Rondu Balti	soŋ	soŋ	s̪ o ŋ	balt1258	35.468685	75.358422	Sino-Tibetan	3 7 4	AXN	SUN	4	4.S.C 4.U.V 4.N.c	2.0 1.5 0.8	s̪oŋ	0	136
1901	Backstrom-1992-210b-197	(he) went	ShigarBalti	Shigar Balti	sõs	sõs	s̪ õ s̪	balt1258	35.422616	75.737108	Sino-Tibetan	3 7 3	AXN	SUS	5	5.S.C 5.U.V 5.S.c	2.0 1.5 0.8	s̪õs̪	0	136
1902	Backstrom-1992-210b-197	(he) went	SkarduBalti	Skardu Balti	soŋs	soŋs	s̪ o ŋ s̪	balt1258	35.289137	75.607395	Sino-Tibetan	3 7 4 3	AXLN	SUNS	6	6.S.C 6.U.V 6.N.c 6.S.c	2.0 1.5 1.1 0.8	s̪oŋs̪	0	136
1903	Backstrom-1992-210b-197	(he) went	KhapaluBalti	Khapalu Balti	sõs	sõs	s̪ õ s̪	balt1258	35.163409	76.342552	Sino-Tibetan	3 7 3	AXN	SUS	2	2.S.C 2.U.V 2.S.c	2.0 1.5 0.8	s̪õs̪	0	136
1904	Backstrom-1992-210b-197	(he) went	KharmangBalti	Kharmang Balti	soŋ	soŋ	s̪ o ŋ	balt1258	34.968679	76.213849	Sino-Tibetan	3 7 4	AXN	SUN	3	3.S.C 3.U.V 3.N.c	2.0 1.5 0.8	s̪oŋ	0	136
1905	Backstrom-1992-210b-197	(he) went	ChorbatBalti	Chorbat Balti	soŋs	soŋs	s̪ o ŋ s̪	balt1258	34.979586	72.680387	Sino-Tibetan	3 7 4 3	AXLN	SUNS	1	1.S.C 1.U.V 1.N.c 1.S.c	2.0 1.5 1.1 0.8	s̪oŋs̪	0	136
1906	Backstrom-1992-210b-197	(he) went	SkarduPurki	Skardu Purki	soŋ	soŋ	s̪ o ŋ	puri1258			Sino-Tibetan	3 7 4	AXN	SUN	7	7.S.C 7.U.V 7.N.c	2.0 1.5 0.8	s̪oŋ	0	136
1879	Backstrom-1992-210b-194	(the bird) flew	RonduBalti	Rondu Balti	pʰurs	pʰurs	pʰ u ɾ̪/ɾ s̪	balt1258	35.468685	75.358422	Sino-Tibetan	1 7 5 3	AXLN	PYRS	4	4.P.C 4.Y.V 4.R.c 4.S.c	2.0 1.5 1.1 0.8	pʰuɾ̪/ɾs̪	0	144
1880	Backstrom-1992-210b-194	(the bird) flew	ShigarBalti	Shigar Balti	pʰurs	pʰurs	pʰ u ɾ̪/ɾ s̪	balt1258	35.422616	75.737108	Sino-Tibetan	1 7 5 3	AXLN	PYRS	5	5.P.C 5.Y.V 5.R.c 5.S.c	2.0 1.5 1.1 0.8	pʰuɾ̪/ɾs̪	0	144
1881	Backstrom-1992-210b-194	(the bird) flew	SkarduBalti	Skardu Balti	pʰurs	pʰurs	pʰ u ɾ̪/ɾ s̪	balt1258	35.289137	75.607395	Sino-Tibetan	1 7 5 3	AXLN	PYRS	6	6.P.C 6.Y.V 6.R.c 6.S.c	2.0 1.5 1.1 0.8	pʰuɾ̪/ɾs̪	0	144
1882	Backstrom-1992-210b-194	(the bird) flew	KhapaluBalti	Khapalu Balti	pʰurs	pʰurs	pʰ u ɾ̪/ɾ s̪	balt1258	35.163409	76.342552	Sino-Tibetan	1 7 5 3	AXLN	PYRS	2	2.P.C 2.Y.V 2.R.c 2.S.c	2.0 1.5 1.1 0.8	pʰuɾ̪/ɾs̪	0	144
1883	Backstrom-1992-210b-194	(the bird) flew	KharmangBalti	Kharmang Balti	pʰurs	pʰurs	pʰ u ɾ̪/ɾ s̪	balt1258	34.968679	76.213849	Sino-Tibetan	1 7 5 3	AXLN	PYRS	3	3.P.C 3.Y.V 3.R.c 3.S.c	2.0 1.5 1.1 0.8	pʰuɾ̪/ɾs̪	0	144
1884	Backstrom-1992-210b-194	(the bird) flew	ChorbatBalti	Chorbat Balti	pʰurs	pʰurs	pʰ u ɾ̪/ɾ s̪	balt1258	34.979586	72.680387	Sino-Tibetan	1 7 5 3	AXLN	PYRS	1	1.P.C 1.Y.V 1.R.c 1.S.c	2.0 1.5 1.1 0.8	pʰuɾ̪/ɾs̪	0	144
1885	Backstrom-1992-210b-194	(the bird) flew	SkarduPurki	Skardu Purki	pʰurs	pʰurs	pʰ u ɾ̪/ɾ s̪	puri1258			Sino-Tibetan	1 7 5 3	AXLN	PYRS	7	7.P.C 7.Y.V 7.R.c 7.S.c	2.0 1.5 1.1 0.8	pʰuɾ̪/ɾs̪	0	144
3699	Backstrom-1992-210c-194	(the bird) flies	Hussainabad	Hussainabad	duˈwɑlǰibi	duˈwɑlǰibi	d̪ u ˈβ̞/β̞ ɑ l dʑ i b i	hunz1248	36.6865546	74.8234606	Burushaski
3700	Backstrom-1992-210c-194	(the bird) flies	Murtazabad	Murtazabad	duˈwɑlǰibi	duˈwɑlǰibi	d̪ u ˈβ̞/β̞ ɑ l dʑ i b i	hunz1248	36.2821952	74.5889064	Burushaski
3701	Backstrom-1992-210c-194	(the bird) flies	Haiderabad	Haiderabad	duˈwɑlǰibi	duˈwɑlǰibi	d̪ u ˈβ̞/β̞ ɑ l dʑ i b i	hunz1248	36.2969008	74.5985662	Burushaski
3702	Backstrom-1992-210c-194	(the bird) flies	Ganish	Ganish	duˈwɑlǰibi	duˈwɑlǰibi	d̪ u ˈβ̞/β̞ ɑ l dʑ i b i	hunz1248	36.312159	74.6626353	Burushaski
3703	Backstrom-1992-210c-194	(the bird) flies	NazimabadUpperSust	Nazimabad (Upper Sust) 	duˈwɑlǰibi	duˈwɑlǰibi	d̪ u ˈβ̞/β̞ ɑ l dʑ i b i	hunz1248	36.6717915	74.8337469	Burushaski
3704	Backstrom-1992-210c-194	(the bird) flies	UyumNagar	Uyum Nagar	hɑrt	hɑrt	h ɑ r̪ t̪	naga1398	36.1528358	74.8461621	Burushaski
3705	Backstrom-1992-210c-194	(the bird) flies	Hoper	Hoper	hɑrt	hɑrt	h ɑ r̪ t̪	naga1398	36.1528358	74.8461621	Burushaski
3706	Backstrom-1992-210c-194	(the bird) flies	YasinCenter	Yasin Center	duwɑlčʊm bi	duwɑlčʊm bi	d̪ u β̞ ɑ l tɕ ʊ m + b i	yasi1237	36.4092359	73.0214217	Burushaski
3707	Backstrom-1992-210c-194	(the bird) flies	ThuiYasin	Thui (Yasin)	duwɑlčʊm bi	duwɑlčʊm bi	d̪ u β̞ ɑ l tɕ ʊ m + b i	yasi1237			Burushaski
4773	Backstrom-1992-210d-194	(the bird) flies	Passu	Passu	gizd	gizd	g i z̪ d̪	goja1238			Indo-European
4774	Backstrom-1992-210d-194	(the bird) flies	Shimshal	Shimshal	gɛzdʌ	gɛzdʌ	g ɛ z̪ d ɜ		36.435521	75.325492	Indo-European
4775	Backstrom-1992-210d-194	(the bird) flies	Chapursan	Chapursan 	gizt	gizt	g i z̪ t̪		36.494474	74.294484	Indo-European
4776	Backstrom-1992-210d-194	(the bird) flies	Yasin	Yasin	gɛzdi	gɛzdi	g ɛ z̪ d i	yasi1244			Indo-European
4777	Backstrom-1992-210d-194	(the bird) flies	Ishkoman	Ishkoman	gizt	gizt	g i z̪ t̪	ishk1245			Indo-European
5039	Backstrom-1992-210e-194	(the bird) flies	Domaaki	Domaaki	duwɑˈli	duwɑˈli	d̪ u β̞ ɑ ˈl/l i	hunz1249			Indo-European
1799	Backstrom-1992-210b-183	(the dog) bit	RonduBalti	Rondu Balti	kʰʌktʌts	kʰʌktʌts	kʰ ɜ k t̪ ɜ t̪ s̪	balt1258	35.468685	75.358422	Sino-Tibetan	1 7 1 1 7 1 3	AXMBYBC	KEKTETS	4	4.K.C 4.E.V 4.K.c 4.T.C 4.E.V 4.T.C 4.S.C	2.0 1.5 1.1 1.75 1.3 1.75 1.5	kʰɜkt̪ɜt̪s̪	0	153
1800	Backstrom-1992-210b-183	(the dog) bit	ShigarBalti	Shigar Balti	čʌts / kʰɑktʌts	čʌts	tɕ ɜ t̪ s̪	balt1258	35.422616	75.737108	Sino-Tibetan	2 7 1 3	AXBC	CETS	5	5.C.C 5.E.V 5.T.C 5.S.C	2.0 1.5 1.75 1.5	tɕɜt̪s̪	0	152
1801	Backstrom-1992-210b-183	(the dog) bit	ShigarBalti	Shigar Balti	čʌts / kʰɑktʌts	kʰɑktʌts	kʰ ɑ k t̪ ɜ t̪ s̪	balt1258	35.422616	75.737108	Sino-Tibetan	1 7 1 1 7 1 3	AXMBYBC	KAKTETS	5	5.K.C 5.A.V 5.K.c 5.T.C 5.E.V 5.T.C 5.S.C	2.0 1.5 1.1 1.75 1.3 1.75 1.5	kʰɑkt̪ɜt̪s̪	0	153
1802	Backstrom-1992-210b-183	(the dog) bit	SkarduBalti	Skardu Balti	kʰʌktʌts / sotʌps	kʰʌktʌts	kʰ ɜ k t̪ ɜ t̪ s̪	balt1258	35.289137	75.607395	Sino-Tibetan	1 7 1 1 7 1 3	AXMBYBC	KEKTETS	6	6.K.C 6.E.V 6.K.c 6.T.C 6.E.V 6.T.C 6.S.C	2.0 1.5 1.1 1.75 1.3 1.75 1.5	kʰɜkt̪ɜt̪s̪	0	153
1803	Backstrom-1992-210b-183	(the dog) bit	SkarduBalti	Skardu Balti	kʰʌktʌts / sotʌps	sotʌps	s̪ o t̪ ɜ p s̪	balt1258	35.289137	75.607395	Sino-Tibetan	3 7 1 7 1 3	AXBYBC	SUTEPS	6	6.S.C 6.U.V 6.T.C 6.E.V 6.P.C 6.S.C	2.0 1.5 1.75 1.3 1.75 1.5	s̪ot̪ɜps̪	0	154
1804	Backstrom-1992-210b-183	(the dog) bit	KhapaluBalti	Khapalu Balti	čʌts / sʊtʊps	čʌts	tɕ ɜ t̪ s̪	balt1258	35.163409	76.342552	Sino-Tibetan	2 7 1 3	AXBC	CETS	2	2.C.C 2.E.V 2.T.C 2.S.C	2.0 1.5 1.75 1.5	tɕɜt̪s̪	0	152
1805	Backstrom-1992-210b-183	(the dog) bit	KhapaluBalti	Khapalu Balti	čʌts / sʊtʊps	sʊtʊps	s̪ ʊ t̪ ʊ p s̪	balt1258	35.163409	76.342552	Sino-Tibetan	3 7 1 7 1 3	AXBYBC	SYTYPS	2	2.S.C 2.Y.V 2.T.C 2.Y.V 2.P.C 2.S.C	2.0 1.5 1.75 1.3 1.75 1.5	s̪ʊt̪ʊps̪	0	154
1806	Backstrom-1992-210b-183	(the dog) bit	KharmangBalti	Kharmang Balti	čʌts	čʌts	tɕ ɜ t̪ s̪	balt1258	34.968679	76.213849	Sino-Tibetan	2 7 1 3	AXBC	CETS	3	3.C.C 3.E.V 3.T.C 3.S.C	2.0 1.5 1.75 1.5	tɕɜt̪s̪	0	152
1807	Backstrom-1992-210b-183	(the dog) bit	ChorbatBalti	Chorbat Balti	čʌts	čʌts	tɕ ɜ t̪ s̪	balt1258	34.979586	72.680387	Sino-Tibetan	2 7 1 3	AXBC	CETS	1	1.C.C 1.E.V 1.T.C 1.S.C	2.0 1.5 1.75 1.5	tɕɜt̪s̪	0	152
1808	Backstrom-1992-210b-183	(the dog) bit	SkarduPurki	Skardu Purki	tʰʌmps	tʰʌmps	t̪ʰ ɜ m p s̪	puri1258			Sino-Tibetan	1 7 4 1 3	AXMBC	TEMPS	7	7.T.C 7.E.V 7.M.c 7.P.C 7.S.C	2.0 1.5 1.1 1.75 1.5	t̪ʰɜmps̪	0	154
3602	Backstrom-1992-210c-183	(the dog) bites	Hussainabad	Hussainabad	č̣ʌṭ ɛčibi	č̣ʌṭ ɛčibi	ʈʂ ɜ ʈ + ɛ tɕ i b i	hunz1248	36.6865546	74.8234606	Burushaski
3603	Backstrom-1992-210c-183	(the dog) bites	Murtazabad	Murtazabad	č̣ʌṭ ɛčibi	č̣ʌṭ ɛčibi	ʈʂ ɜ ʈ + ɛ tɕ i b i	hunz1248	36.2821952	74.5889064	Burushaski
3604	Backstrom-1992-210c-183	(the dog) bites	Haiderabad	Haiderabad	č̣ʌṭ ɛčibi	č̣ʌṭ ɛčibi	ʈʂ ɜ ʈ + ɛ tɕ i b i	hunz1248	36.2969008	74.5985662	Burushaski
3605	Backstrom-1992-210c-183	(the dog) bites	Ganish	Ganish	č̣ʌṭ ɛtimi	č̣ʌṭ ɛtimi	ʈʂ ɜ ʈ + ɛ t̪ i m i	hunz1248	36.312159	74.6626353	Burushaski
3606	Backstrom-1992-210c-183	(the dog) bites	NazimabadUpperSust	Nazimabad (Upper Sust) 	č̣ʌṭ ɛtibi	č̣ʌṭ ɛtibi	ʈʂ ɜ ʈ + ɛ t̪ i b i	hunz1248	36.6717915	74.8337469	Burushaski
