COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
9669-3			l j a k ¹													
8531-3			p aːi ¹													
7954-3			ʔ u k ¹													
9968-3			s aː m ¹													
8040-3			t a ¹													
9304-3			h i ¹													
8345-3			t o k ¹													
8765-3			ȶ o k ¹													
8849-3			ɕ e ŋ ¹													
9286-3			k aː ŋ ¹													
9581-3			n u n ¹													
9267-3			l a ¹													
8497-3			t ə n ¹													
7602-3			ʔ aː p ¹													
8431-3			v j ə n ¹													
10036-3			s u k ¹													
10019-3			l a m ¹													
9216-3			n e ¹													
8074-3			q a t ¹													
9511-3			p a n ¹													
8243-3			ʔ j a m ¹													
9250-3			t j a m ¹													
7568-3			s aːi ¹													
8832-3			k u ¹													
8057-3			q e ¹													
7716-3			h u p ¹													
9899-3			p i ¹													
7585-3			q au ¹													
8582-3			ⁿb j a ¹													
9097-3			l a m ¹													
10125-3			v a ¹													
9460-3			l aːi ¹													
9649-3			pʰ u ¹													
9870-3			ŋ a p ¹													
8680-3			ɣ a m ¹													
7699-3			ȶ i t ¹													
9001-3			h aː t ¹													
9494-3			t i p ¹													
7666-3			h j ə n ¹													
9598-3			t a k ¹													
8023-3			q u m ¹													
9053-3			q u t ¹													
10091-3			s ə k ¹													
10002-3			ⁿb j aːu ¹													
7765-3			t aːu ¹													
8800-3			q e ¹													
9934-3			k a ¹													
9985-3			ʔ aːu ¹													
7850-3			t aː p ¹													
7816-3			ʔ a m ¹													
8663-3			ʔ u m ¹													
8697-3			ȶ i t ¹													
9615-3			j a n ¹													
8362-3			t ə t ¹													
8091-3			t ai ¹													
8748-3			h a ¹													
22-3			n̥ aːu ¹													
11084-3			s aːu ¹													
7365-3			n aːi ¹													
4201-3			h i ¹													
5841-3			f a ¹													
4640-3			t a ¹													
662-3			l ə n ¹													
384-3			m aːu ¹													
5151-3			m e ¹													
1399-3			t o ¹													
5259-3			ʔ j ə t ¹													
10353-3			n̥ a ¹													
10370-3			p i ¹													
7401-3			h aː m ¹													
2958-3			h i ¹													
2770-3			ŋ ui ¹													
6434-3			l j aː k ¹													
6192-3			h j ə t ¹													
2231-3			p aː t ¹													
5116-3			ʔ u ¹													
7297-3			s u p ¹													
3731-3			p e ¹													
748-3			ˀn a m ¹													
2180-3			h a m ¹													
4107-3			q a m ¹													
2688-3			k o n ¹													
616-3			k i ŋ ¹													
1898-3			ⁿd a k ¹													
203-3			n̥ ai ¹													
897-3			ⁿb j a ¹													
10189-3			h j a n ¹													
1592-3			s aː k ¹													
6088-3			t j a ŋ ¹													
2975-3			ⁿd aː ŋ ¹													
6714-3			h u m ¹													
731-3			q a m ¹													
2722-3			j u ¹													
5637-3			h aː t ¹													
765-3			j i k ¹													
1695-3			h i m ¹													
2112-3			ɕ j u ¹													
6634-3			s a ¹													
7331-3			ˀn a ¹													
7348-3			ⁿb aː ŋ ¹													
6527-3			t i ¹													
3568-3			z a n ¹													
4378-3			ɣ aːi ¹													
6292-3			ⁿd j ə n ¹													
3585-3			v aː ŋ ¹													
4428-3			ⁿd a m ¹													
7046-3			h j a ŋ ¹													
1915-3			ʔ j a m ¹													
4518-3			k u ŋ ¹													
2516-3			s j aːu ¹													
4480-3			h aː n ¹													
2499-3			ⁿb j aː k ¹													
5584-3			h o ¹													
2429-3			h aːi ¹													
5224-3			q aːu ¹													
3464-3			q a k ¹													
10142-3			t o ŋ ¹													
7159-3			v a n ¹													
6599-3			ˀn ui ¹													
10207-3			m̥ u ¹													
6837-3			s ə n ¹													
2654-3			v i ¹													
367-3			v u k ¹													
5858-3			ˀn j a ¹													
451-3			f a n ¹													
5944-3			h aː ŋ ¹													
512-3			l j aː k ¹													
7138-3			ʔ aːi ¹													
4845-3			j a ¹													
4915-3			q aː t ¹													
10570-3			k ui ¹													
5300-3			ⁿb j aː n ¹													
5418-3			h i ¹													
1748-3			f i ¹													
3532-3			t u ¹													
310-3			t e ¹													
5368-3			f aː n ¹													
4321-3			t a p ¹													
5065-3			q e ¹													
5961-3			l aː k ¹													
1450-3			t a ¹													
10430-3			t i ¹													
6210-3			t au ¹													
5468-3			z ə n ¹													
6685-3			h aːu ¹													
89-3			k a ¹													
153-3			s ui ¹													
120-3			m j u ¹													
50-3			ʔ j aːi ¹													
4947-3			ⁿd aː n ¹													
8866-3			l j aː k ¹													
9165-3			ⁿd aː k ¹													
7919-3			t aː ŋ ¹													
9765-3			ɕ o t ¹													
7520-3			l aːu ¹													
8883-3			p o ¹													
8565-3			h u ŋ ¹													
8646-3			q a m ¹													
9686-3			t j ə t ¹													
10108-3			ⁿb j ə t ¹													
10073-3			t a m ¹													
1536-3			l j u ¹													
9131-3			h aː k ¹													
8799-3			n̥ o ¹													
9721-3			t ai ¹													
8124-3			pʰ j aː m ¹													
8448-3			l aː m ¹													
8714-3			ȶ i t ¹													
5317-3			ˀn u k ¹													
1138-3			h ə n ¹													
1502-3			m i t ¹													
3109-3			ⁿd j a m ¹													
3334-3			pʰ a ¹													
3840-3			ŋ aː n ¹													
3748-3			ʔ j aː k ¹													
3015-3			t i k ¹													
7262-3			p a n ¹													
10635-3			ɣ a k ¹													
697-3			l i ¹													
5031-3			ⁿb j ai ¹													
1553-3			q o m ¹													
224-3			t i ¹													
186-3			t j a ŋ ¹													
5185-3			ˀn a m ¹													
1484-3			f a ¹													
1933-3			t i ¹													
2939-3			ⁿd o ŋ ¹													
1000-3			p u p ¹													
2551-3			k a ŋ ¹													
1646-3			z ui ¹													
565-3			t o ¹													
5552-3			f a k ¹													
3159-3			f a ¹													
5876-3			p ui ¹													
1299-3			ɕ i m ¹													
4862-3			p aː k ¹													
1180-3			t e ¹													
4008-3			q u ¹													
6774-3			l aːi ¹													
3875-3			h aːi ¹													
6036-3			ⁿd w a ¹													
6398-3			l j a m ¹													
7063-3			ⁿb i n ¹													
492-3			t j a m ¹													
1627-3			kʰ u ŋ ¹													
5927-3			h u m ¹													
3951-3			m ai ¹													
3049-3			m aː ŋ ¹													
6684-3			l aː k ¹													
1850-3			l aː k ¹													
3262-3			l aː k ¹													
8260-3			ȶ j a ¹													
7551-3			q au ¹													
9564-3			h ui ¹													
9443-3			v aːu ¹													
9545-3			h i p ¹													
7650-3			f e ¹													
7833-3			ⁿb j a k ¹													
9148-3			ʔ j au ¹													
9036-3			h a ¹													
8904-3			m a ŋ ¹													
7683-3			q a m ¹													
8227-3			s a ¹													
8616-3			ˀn a ŋ ¹													
11112-3			pʰ a ¹													
11163-3			m a n ¹													
11130-3			m a n ¹													
7315-3			ɣ a ¹													
10652-3			n i ¹													
10653-3			m aː ŋ ¹													
5241-3			t i ¹													
3398-3			h o t ¹													
2357-3			ⁿd i ŋ ¹													
3696-3			ⁿd u ¹													
1610-3			f aː ŋ ¹													
10716-3			p aː k ¹													
5722-3			h aː n ¹													
3317-3			h j u ¹													
4142-3			h a t ¹													
5705-3			ⁿd j u p ¹													
5980-3			q o ¹													
6242-3			ⁿd j ai ¹													
1344-3			ɣ aː ŋ ¹													
3194-3			ⁿd aːi ¹													
4411-3			q u p ¹													
7419-3			m̥ a ¹													
6070-3			ⁿd e ¹													
6158-3			ⁿd j a ¹													
10295-3			h aː ŋ ¹													
6882-4				t a ¹												
6485-4				ɕ a n ¹												
4690-4				m aː n ¹												
5671-4				f a n ¹												
4272-4				l a ¹												
10935-4				f e ¹												
4760-4				n j a n ¹												
1881-4				v a n ¹												
4777-4				f a ¹												
10969-4				v a n ¹												
10970-4				ʔ u ¹												
10206-4				v a n ¹												
6565-4				k a n ¹												
1281-4				h j a n ¹												
10569-4				n a m ¹												
6899-4				pʰ j u ŋ ¹												
7081-4				k oi ¹												
4090-4				ⁿd a m ¹												
2197-4				h u m ¹												
3352-4				t i ¹												
3892-4				h j e ¹												
1071-4				k aː m ¹												
10313-4				m a ¹												
2671-4				ⁿd j e ¹												
5502-4				f a ¹												
7382-4				l u n ¹												
932-4				f i ŋ ¹												
533-4				m a ¹												
4159-4				p a ¹												
2804-4				n u ¹												
5451-4				ʔ ai ¹												
5773-4				ʔ au ¹												
6933-4				ʔ au ¹												
4657-4				ʔ au ¹												
4658-4				f j ə ŋ ¹												
6966-4				h i ¹												
5351-4				f a ¹												
4073-4				ⁿd a ¹												
2163-4				m j ə ŋ ¹												
1121-4				f a ¹												
5790-4				f a ŋ ¹												
10413-4				s a ¹												
6731-4				s a ¹												
1645-4				s a ¹												
4914-4				s a ¹												
6175-4				n a ¹												
3092-4				ɕ i ŋ ¹												
1247-4				l j a n ¹												
5620-4				h j u ¹												
4897-4				h a ¹												
4811-4				n a ŋ ¹												
1213-4				f aːi ¹												
11019-4				h aː ŋ ¹												
11020-4				f aːi ¹												
2129-4				ʔ a ¹												
3211-4				n aː n ¹												
714-4				n a ¹												
1729-4				f a ¹												
3679-4				m a ¹												
1054-4				m j u ¹												
7448-4				m u m ¹												
582-4				m i ¹												
4743-4				m aː n ¹												
5419-4				l j ə n ¹												
5601-4				ɕ i n ¹												
2705-4				m u m ¹												
6381-4				k u ŋ ¹												
1017-4				s a ¹												
645-4				l u ¹												
273-4				m a t ¹												
4338-4				ⁿd j e ¹												
2533-4				k i ¹												
1089-4				kʰ u ¹												
843-4				n a n ¹												
2787-4				t a ¹												
4462-4				n u n ¹												
10918-4				h a n ¹												
6582-4				ʔ ai ¹												
2070-4				m a ¹												
3075-4				h a ¹												
10848-4				p a ¹												
2480-4				t a n ¹												
2214-4				k oi ¹												
7225-4				h i ¹												
3515-4				p j a m ¹												
2588-4				t a n ¹												
2908-4				p i ¹												
2393-4				n a ¹												
1156-4				ŋ au ¹												
2374-4				s a ¹												
2146-4				f a ¹												
5133-4				n a n ¹												
4981-4				m u ¹												
10239-4				m a ¹												
599-4				n j u ¹												
5048-4				f e ¹												
6331-4				h a ¹												
290-4				ɕ i n ¹												
311-4				h aː m ¹												
3430-4				m j a ¹												
5369-4				m j a ¹												
2749-4				ɣ u n ¹												
2621-4				l j a ¹												
1181-4				t a ¹												
949-4				t j u ¹												
2839-4				t i n ¹												
861-4				l aːi ¹												
6773-4				l aːi ¹												
5739-4				l aːi ¹												
5740-4				f a ¹												
3550-4				kʰ u m ¹												
4445-4				p a ¹												
680-4				l o ŋ ¹												
817-4				t a n ¹												
782-4				pʰ j a ¹												
10396-4				n j u ¹												
4606-4				n a n ¹												
5207-4				m a n ¹												
7280-4				t a ¹												
6983-4				j u ¹												
5168-4				p u ŋ ¹												
1264-4				ʔ u ¹												
915-4				t a ¹												
1767-4				l u ŋ ¹												
10901-4				k aː ŋ ¹												
10867-4				ⁿd o ŋ ¹												
417-4				k aː n ¹												
2285-4				pʰ j e ¹												
11002-4				h i ¹												
6348-4				m a ¹												
6349-4				h aː n ¹												
10602-4				ɕ a n ¹												
5654-4				m j ə n ¹												
880-4				f e ¹												
983-4				n a n ¹												
2033-4				t e ¹												
1433-4				h j a ¹												
1467-4				ⁿd u ¹												
469-4				t j u ¹												
3127-4				m j a ¹												
4623-4				h a ¹												
7099-4				l j e ¹												
4726-4				h j ə n ¹												
10465-4				h aː n ¹												
5519-4				ɕ a n ¹												
5893-4				kʰ u n ¹												
2857-4				t i n ¹												
3645-4				h aː n ¹												
3032-4				v j a n ¹												
2088-4				v j a n ¹												
2463-4				p u ¹												
4794-4				n j e ¹												
4569-4				l u ŋ ¹												
4586-4				ʔ u ¹												
4552-4				p a ¹												
3228-4				k o ŋ ¹												
3245-4				j a ¹												
6651-4				l aːi ¹												
6652-4				h aː n ¹												
1817-4				l aːi ¹												
1818-4				ⁿd j e ¹												
11052-4				n u ¹												
1230-4				l aːi ¹												
3380-4				h e ¹												
8174-4				kʰ u m ¹												
8599-4				p j a m ¹												
7782-4				ⁿd j u ¹												
8294-4				l i ¹												
8514-4				h aːi ¹												
9669-4				l j e ¹												
8531-4				p a ¹												
7954-4				ʔ u ¹												
9968-4				k aː m ¹												
8040-4				t a ¹												
9304-4				h i ¹												
8345-4				t e ¹												
8765-4				t a ¹												
8849-4				ɕ i ŋ ¹												
9286-4				k aː ŋ ¹												
9581-4				n u n ¹												
9267-4				l w ə ¹												
8497-4				v a n ¹												
7602-4				ʔ au ¹												
8431-4				v j a n ¹												
10036-4				kʰ u ¹												
10019-4				l a ¹												
9216-4				n a ¹												
8074-4				f a ¹												
9511-4				p a n ¹												
8243-4				h j a m ¹												
9250-4				t j e ¹												
7568-4				s aːi ¹												
8832-4				k u ¹												
8057-4				f e ¹												
7716-4				h u ¹												
9899-4				h i ¹												
7585-4				ʔ au ¹												
