COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
7988	f o n ¹													f o n ¹		f o n ¹
8331								m j aː ŋ ¹	m j aː ŋ ¹							
7989		ʔ a n ¹		t w ə n ¹			h w ə n ¹	ʔ a n ¹					h a ŋ ¹			
7937					tʰ o ŋ ¹	tʰ o ŋ ¹						tʰ o ŋ ¹				
8330		ŋ aː ŋ ¹		n i ŋ ¹	ˀŋ aː ŋ ¹	ˀŋ aː ŋ ¹	ŋ aː ŋ ¹				ˀŋ aː ŋ ¹		ŋ aː ŋ ¹			
9444					l a ¹							l a ¹				
9427		s o ŋ ¹											s o ŋ ¹			
9765	s o t ¹	s o t ¹	s o t ¹	s o t ¹	s o t ¹	s o t ¹	s o t ¹	s w aː t ¹	s o t ¹	s o t ¹	s o t ¹	s o t ¹		s o t ¹	s o t ¹	s o t ¹
9545	h i p ¹	h i p ¹	h i p ¹		ɕ ɪ p ¹	ɕ i p ¹		h i p ¹	h i p ¹	ɕ i p ¹	h i p ¹	ɕ i p ¹	h i p ¹	ɕ i p ¹	h i p ¹	ɕ i p ¹
9365	ˀm ui ¹	m oi ¹	ˀm ui ¹							ˀm ui ¹			m oi ¹	ˀm ui ¹		ˀm ui ¹
7520	ˀɣ aːu ¹	ɣ aːu ¹	ɣ aːu ¹		ˀɣ aːu ¹	ˀɣ aːu ¹	ɣ aːu ¹	ɣ aːu ¹	ɣ aːu ¹	ˀɣ aːu ¹	ˀɣ aːu ¹	ˀɣ aːu ¹	ɣ aːu ¹	ˀɣ aːu ¹	ˀɣ aːu ¹	ˀɣ aːu ¹
7568	s aːi ¹	ts aːi ¹	s aːi ¹	s aːi ¹	s aːi ¹	s aːi ¹	s aːi ¹	s aːi ¹	s aːi ¹	s aːi ¹	s aːi ¹	s aːi ¹	ts aːi ¹	s aːi ¹	s aːi ¹	s aːi ¹
7888	p ai ¹	p ai ¹	p ai ¹	p ai ¹		p aːi ¹			p ai ¹	p ai ¹	p aːi ¹			p əi ¹	p ai ¹	p ai ¹
8883	p o ¹	p o ¹	p o ¹	p o ¹	p o ¹	p o ¹		p o ¹	p o ¹	p o ¹	p o ¹	p o ¹	p o ¹	p o ¹	p o ¹	p o ¹
7537	ʔ ĩ ¹		ʔ ĩ ¹					ʔ ĩ ¹	ʔ ĩ ¹	ʔ ĩ ¹			ʔ ĩ ¹	ʔ ĩ ¹	ʔ ĩ ¹	
7638	ȵ o n ¹	ȵ o n ¹		ȵ w ə n ¹		ȵ o n ¹	ȵ w ə n ¹			ȵ o n ¹		ȵ o n ¹	ȵ o n ¹	ȵ o n ¹	ȵ w a n ¹	ȵ o n ¹
8832	k u ¹	k o ¹	k u ¹	k u ¹	k o ¹	k u ¹	k u ¹	k u ¹	k u ¹	k u ¹	k o ¹	k o ¹	k o ¹	k u ¹	k u ¹	k u ¹
8057	ˀȵ e ¹	n ẽ ¹	ˀȵ e ¹	ȵ e ¹	ˀŋ e ¹	ˀŋ e ¹	ŋ e ¹	ȵ e ¹	ŋ e ¹	ˀȵ e ¹	ˀŋ e ¹	ˀŋ e ¹	n e ¹	ˀȵ e ¹	ˀȵ e ¹	ˀȵ e ¹
8884						h e ¹										h e ¹
7538					ˀȵ i ¹	ˀȵ i ¹					ˀȵ i ¹					ˀȵ i ¹
9367					s i ¹	s i ¹		ɕ i ¹	ɕ i ¹							
9366				h a ¹								h au ¹				
9546				h e ¹							h e ¹					
9368							ɕ j a ¹				s j e ¹					
7716	h u p ¹	h u p ¹	h u p ¹	h u p ¹	f u p ¹	h u p ¹	h u p ¹	h u p ¹	h u p ¹	h u p ¹	h u p ¹	h ə p ¹	h u p ¹	h u p ¹	h u p ¹	h u p ¹
9899	ts i ¹	ȶ i ¹	ȶ i ¹	ts ai ¹	ts i ¹	ts i ¹	ȶ i ¹	ȶ i ¹	ȶ i ¹	ts i ¹	ȶ i ¹	ts i ¹	ȶ i ¹	ts i ¹	ts i ¹	ts i ¹
7585	kʰ au ¹	kʰ au ¹	kʰ au ¹	kʰ au ¹	kʰ au ¹	kʰ au ¹	kʰ au ¹	kʰ au ¹	kʰ au ¹	kʰ au ¹	kʰ au ¹	kʰ au ¹	kʰ au ¹	kʰ au ¹	kʰ au ¹	kʰ au ¹
8565	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹		f u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹	h u ŋ ¹
8582	m j e ¹	m j a ¹	ⁿb j a ¹	m j e ¹	ⁿb j a ¹	ⁿb j a ¹	m j a ¹	ⁿb j a ¹	ⁿb j a ¹	ⁿb j a ¹	ⁿb j a ¹	ⁿb j a ¹	m j a ¹	m j e ¹	m j a ¹	ⁿb j a ¹
9097	l a m ¹	h a m ¹	l a m ¹	l a m ¹	ˀd a m ¹	ˀd a m ¹	l a m ¹	l a m ¹	l a m ¹	l a m ¹	ˀd a m ¹	ˀn a m ¹	h a m ¹	l a m ¹	l a m ¹	l a m ¹
7650	ȶ e t ¹	ȶ eː t ¹	ȶ e t ¹			ȶ e t ¹	ȶ e t ¹	ȶ e t ¹	ȶ e t ¹	ȶ e t ¹	ȶ e t ¹	ȶ e t ¹	ȶ i t ¹	ȶ ə t ¹	ȶ j a t ¹	ȶ e t ¹
7799	j u ¹		j u ¹	j u ¹	j u ¹	j u ¹		j u ¹	j u ¹	j u ¹	j u ¹	j u ¹		j u ¹	j u ¹	j u ¹
8414	f j e m ¹	f j aː m ¹	f j aː m ¹		f j aː m ¹	f j aː m ¹				f j aː m ¹	ⁿb j aː m ¹	v j aː m ¹	p j aː m ¹	f j aː m ¹	f j a m ¹	f j aː m ¹
10125	v a ¹	v e ¹	v a ¹	v a ¹	v a ¹	v a ¹	v a ¹	v a ¹	v a ¹	v a ¹	v a ¹	v a ¹	v e ¹	v a ¹	v a ¹	v a ¹
7833	tʰ j a k ¹	tʰ j a k ¹	tʰ j a k ¹		tʰ j a k ¹	tʰ j a k ¹		tʰ j a k ¹	tʰ j a k ¹	tʰ j a k ¹	tʰ j a k ¹	tʰ j a k ¹	ⁿd j a k ¹	tʰ j a k ¹	tʰ j a k ¹	tʰ j a k ¹
8417								k o ¹	k o ¹							
7834				t a n ¹			t a n ¹									
7800		k u ¹											k u ¹			
9460	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹
8646	ts a m ¹		ts a m ¹	ts a m ¹	ts a m ¹	ts a m ¹	ȶ a m ¹	ts a m ¹	ts a m ¹	ts a m ¹	ts a m ¹	ts a m ¹	t j a m ¹	ts a m ¹	ts a m ¹	ts a m ¹
9148	ʔ j au ¹	j au ¹	ʔ j au ¹	j au ¹		ʔ j au ¹		j au ¹	ʔ j au ¹	ʔ j au ¹	ʔ j au ¹	ʔ j au ¹	j au ¹	ʔ j au ¹	ʔ j au ¹	ʔ j au ¹
9649	pʰ u t ¹	pʰ uː t ¹	pʰ uː t ¹	pʰ w ə t ¹	pʰ ə t ¹	pʰ u t ¹	pʰ w ə t ¹	pʰ u t ¹	pʰ u t ¹	pʰ u t ¹	pʰ u t ¹	pʰ u t ¹	pʰ u t ¹	pʰ u t ¹	pʰ u t ¹	pʰ uː t ¹
7751			v j aː t ¹			v j aː t ¹		v j aː t ¹	v j aː t ¹	v j aː t ¹	v j aː t ¹	v j aː t ¹				
9686	t j ə t ¹	l ə t ¹	t j ə t ¹	t j a t ¹	t j i t ¹	t j ə t ¹	t j a t ¹	t j ə t ¹	t j ə t ¹	t j ə t ¹	t j ə t ¹		l ə t ¹	t j ə t ¹	t j a t ¹	t j ə t ¹
9018	ŋ ai ¹		ŋ̊ ai ¹							ŋ̊ ai ¹	ŋ̊ ai ¹			ŋ̊ əi ¹	ŋ̊ ai ¹	ŋ̊ ai ¹
9036	ȶ a ¹	ȶ a ¹	ȶ a ¹	ȶ a ¹	ȶ a ¹	ȶ a ¹		ȶ a ¹	ȶ a ¹	ȶ a ¹	ȶ a ¹	ȶ a ¹		ȶ a ¹	ȶ a ¹	ȶ a ¹
9870	ŋ a p ¹	ŋ a p ¹	ŋ a p ¹	ŋ a p ¹	ŋ a p ¹	ŋ a p ¹	ŋ a p ¹	ŋ a p ¹	ŋ a p ¹	ŋ a p ¹	ŋ a p ¹	ŋ a p ¹	ŋ a p ¹	ŋ a p ¹	ŋ a p ¹	ŋ a p ¹
9528	h u p ¹		h u p ¹			qʰ u p ¹		h u p ¹	h u p ¹	h u p ¹	qʰ u p ¹			h u p ¹	h u p ¹	h u p ¹
7750	l o t ¹	l o t ¹											l o t ¹	l u t ¹		l w aː t ¹
9650						s ə n ¹					pʰ ə n ¹				s j a n ¹	
9021							pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹							
9020				k aː ŋ ¹	ts j aː ŋ ¹	ts j aː ŋ ¹	k aː ŋ ¹					ts j e ŋ ¹				
9529		ȵ a p ¹		j a p ¹	kʰ a p ¹		ⁿd a p ¹					qʰ a p ¹	ȵ a p ¹			
9037							ŋ a ¹						ŋ a ¹			
9019		qʰ ai ¹											qʰ ai ¹			
8680	ˀŋ a m ¹	ŋ a m ¹	ˀŋ a m ¹	ŋ a m ¹	ˀŋ a m ¹	ˀŋ a m ¹	ŋ a m ¹	ŋ a m ¹	ŋ a m ¹	ˀŋ a m ¹	ˀŋ a m ¹	ˀŋ a m ¹	ŋ a m ¹	ˀŋ a m ¹	ˀŋ a m ¹	ˀŋ a m ¹
7699	ȶ i t ¹	k i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ ə t ¹	ȶ i t ¹	ȶ i t ¹	k i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ ə t ¹
9001	ˀŋ w a t ¹	ŋ w a t ¹	ˀŋ w a t ¹	ȵ o k ¹	ˀŋ w a t ¹	ˀŋ w a t ¹	ŋ w a k ¹	ŋ w a t ¹	ŋ w a t ¹	ˀŋ w a t ¹	ˀŋ w a t ¹	ˀŋ w a t ¹	ŋ w a k ¹	ˀŋ w a t ¹	ˀŋ w a t ¹	ˀŋ w a t ¹
10108	ˀb j ə t ¹	m j ə t ¹	ⁿb j ə t ¹		ˀb i t ¹	ˀb j ə t ¹	ⁿb j a t ¹	ⁿb j ə t ¹	ⁿb j ə t ¹	ˀb j ə t ¹	ˀb j ə t ¹	ˀb j i t ¹	m j ə t ¹	ˀm j ə t ¹	ˀb j a t ¹	ˀb j ə t ¹
9855	l i n ¹		l i n ¹	l i n ¹	ˀd i n ¹	ˀd i n ¹		l i n ¹	l i n ¹	l i n ¹	ˀd i n ¹	ˀd i n ¹	l i n ¹		l i n ¹	l j ə n ¹
9887	pʰ j a ¹	pʰ j a ¹	pʰ j a ¹			pʰ j a ¹	pʰ j a ¹	pʰ j a ¹	pʰ j a ¹	pʰ j a ¹			pʰ j a ¹	pʰ j a ¹	pʰ j a ¹	
9834	s j e t ¹		s j ə t ¹		s j e t ¹	s j e t ¹		s j e t ¹	s j e t ¹	s j e t ¹	s j e t ¹	s j i t ¹		s j e t ¹		s j e t ¹
9836	ˀd j e ŋ ¹		ˀd j aː ŋ ¹	ⁿd j ə ŋ ¹			ⁿd j ə ŋ ¹	ⁿd j aː ŋ ¹		ˀd j aː ŋ ¹						ˀd j aː ŋ ¹
10073	t a m ¹	t a m ¹	t a m ¹		t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹
10053	l j e ¹		l j a ¹					l j a ¹	l j a ¹	l j a ¹						l j a ¹
10056										f aːi ¹				f aːi ¹		
10054		h aː n ¹		h aː n ¹	h aː n ¹	h aː n ¹	h aː n ¹					h aː n ¹	h aː n ¹		h aː n ¹	
10055					ⁿb j a ¹	ⁿb j a ¹					ⁿb j a ¹					
9835		qʰ ai ¹											qʰ ai ¹			
9494	t i p ¹	t i p ¹	t i p ¹	t i p ¹	t i p ¹	t i p ¹	t i p ¹	t i p ¹	t i p ¹	t i p ¹	t i p ¹	t i p ¹	t i p ¹	t i p ¹	t i p ¹	t i p ¹
8279			l a ¹				l a ¹			l a ¹						
1536	l j eu ¹	l j u ¹	l j eu ¹	l j u ¹	l j u ¹	l j u ¹	l j əu ¹	l j u ¹	l j u ¹	l j u ¹	l j u ¹	l j u ¹		l j u ¹	l j eu ¹	l j eu ¹
7666	ɕ ə n ¹	f ə n ¹	h j ə n ¹	h j a n ¹	ɕ i n ¹	ɕ ə n ¹	h j a n ¹	h ə n ¹	h j ə n ¹	ɕ ə n ¹	ɕ ə n ¹	ɕ i n ¹	f ə n ¹	ɕ ə n ¹	ɕ a n ¹	ɕ ə n ¹
7971	ʔ w e n ¹		ʔ w e n ¹			ʔ w e n ¹				ʔ w e n ¹		ʔ w eː n ¹		ʔ w i n ¹	ʔ w e n ¹	ʔ w e n ¹
8953			ⁿb j u m ¹					ⁿb j u m ¹	ⁿb j u m ¹	ⁿb j u m ¹						ⁿb j u m ¹
8904	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹		m a ŋ ¹	m a ŋ ¹		m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹
9598	t j a k ¹	t a k ¹	t a k ¹	t j a k ¹	t a k ¹	t a k ¹	t j a k ¹	t a k ¹	t a k ¹	t a k ¹	t a k ¹	t a k ¹	t a k ¹	t j a k ¹	t j a k ¹	t a k ¹
9751		p e k ¹	p j aː k ¹		p j aː k ¹	p j aː k ¹	p e k ¹	p j aː k ¹	p j aː k ¹	p j aː k ¹		p j aː k ¹	p e k ¹	p i k ¹	p e k ¹	p j aː k ¹
7683	ts a m ¹	ȶ a m ¹	ts a m ¹		ts a m ¹	ts a m ¹	ȶ a m ¹	ts a m ¹	ts a m ¹	ts a m ¹	ts a m ¹	ts a m ¹	ȶ a m ¹		ts a m ¹	ts a m ¹
8281					ˀd a ¹			ȶ a ¹	ȶ a ¹		t a ¹	ˀd a ¹		ȶ a ¹	ȶ a ¹	ȶ a ¹
9738	s i t ¹		ɕ i t ¹	s ə t ¹	s j i t ¹	s i t ¹	ɕ i k ¹	ɕ i t ¹	s i t ¹		s i t ¹	s i t ¹	s i t ¹			s i t ¹
8951	m j ə t ¹			m j a t ¹										m j ə t ¹	m j a t ¹	
8954					ɣ ai ¹	ɣ ai ¹					ɣ ai ¹	ɣ ai ¹				
7972		v e n ¹			ˀb j e n ¹						ˀb e n ¹		v e n ¹			
8952		m a ŋ ¹											m a ŋ ¹			
8380	h o ¹		h o ¹					h o ¹	h o ¹	h o ¹				h o ¹	h o ¹	h o ¹
8023	q u m ¹	q u m ¹	q u m ¹	q u m ¹	k u p ¹	q u m ¹	q u m ¹	q u m ¹	q u m ¹	q u m ¹	q u m ¹	k ə m ¹	q u m ¹	q u m ¹	k u m ¹	q o m ¹
8006	ɕ u ŋ ¹	t u ŋ ¹	h j u ŋ ¹							ɕ u ŋ ¹			t u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹
8467	s aːu ¹	s eu ¹	s aːu ¹	s aːu ¹			s aːu ¹	s aːu ¹	s aːu ¹	s aːu ¹			s ɛu ¹	s aːu ¹	s aːu ¹	s aːu ¹
9338	kʰ aː ŋ ¹					x aː ŋ ¹				kʰ aː ŋ ¹		x aː ŋ ¹		kʰ aː ŋ ¹		kʰ aː ŋ ¹
9632	m̥ a ¹		m̥ a ¹	m a ¹	m̥ a ¹	m̥ a ¹	m a ¹			m̥ a ¹	m̥ a ¹	m̥ a ¹		m̥ a ¹	m a ¹	m̥ a ¹
8311	h a m ¹	h a m ¹	h a m ¹					h a m ¹	h a m ¹	h a m ¹			h a m ¹	h a m ¹	h a m ¹	h aː m ¹
9053	ɣ u t ¹	ɣ u t ¹	ɣ uː t ¹	ɣ w ə t ¹	v u t ¹	v u t ¹	h w ə t ¹	ɣ u t ¹	ɣ u t ¹	kʰ u t ¹	ɣ u t ¹	v u t ¹	ɣ u t ¹	ɣ u t ¹	h uː t ¹	ɣ uː t ¹
9131	h aː k ¹	h aː k ¹	h aː k ¹		f u k ¹	h u k ¹	h aː k ¹	h aː k ¹	h aː k ¹	h aː k ¹	h u k ¹	h u k ¹	h aː k ¹	h aː k ¹	h aː k ¹	h aː k ¹
10091	s ə k ¹	ts u k ¹	s u k ¹	s o k ¹	s j i k ¹	s j ə k ¹	s ə k ¹	s ə k ¹	s ə k ¹	s ə k ¹	s j ə k ¹	s i k ¹	s ə k ¹	s ə k ¹	s ə k ¹	s u k ¹
9340			ɕ aː ŋ ¹		s au ¹			s au ¹	s au ¹		s au ¹					
8007				pʰ j u ¹			pʰ j o ŋ ¹	pʰ j u ŋ ¹	pʰ j o ŋ ¹		l j o ŋ ¹					
9634								pʰ w a ¹	pʰ w a ¹				pʰ w a ¹			
8381		kʰ u ¹			qʰ o ¹	qʰ o ¹					qʰ o ¹	qʰ o ¹				
8008					s aːu ¹	s aːu ¹						s aːu ¹				
8468					kʰ aː ŋ ¹	kʰ aː ŋ ¹					kʰ aː ŋ ¹	kʰ aː ŋ ¹				
8312				h a ¹		h a ¹					h a ¹	h a ¹				
8314					ˀd a p ¹		ⁿd a p ¹									
8382				h j u ¹			h j u ¹									
9339		kʰ au ¹					kʰ au ¹									
9400	h aː t ¹	h aː t ¹	h aː t ¹			h aː t ¹				h aː t ¹		h aː t ¹	h aː t ¹	h aː t ¹	h aː t ¹	h aː t ¹
9401				ȵ w ə t ¹		ȵ u t ¹	ȵ w ə t ¹	n j u t ¹	n j u t ¹	ȵ u t ¹	ȵ u t ¹	ⁿj u t ¹		ȵ u t ¹	ȵ u t ¹	
10002	pʰ j aːu ¹	pʰ j aːu ¹	pʰ j aːu ¹	pʰ j aːu ¹	pʰ j aːu ¹	pʰ j aːu ¹	pʰ j aːu ¹	pʰ j aːu ¹	pʰ j aːu ¹	pʰ j aːu ¹	pʰ j aːu ¹	pʰ j aːu ¹	pʰ j aːu ¹	pʰ j aːu ¹	pʰ j aːu ¹	pʰ j aːu ¹
8207	s j e ŋ ¹		ɕ aː ŋ ¹	ɕ i ŋ ¹	s j aː ŋ ¹	s j aː ŋ ¹	ɕ j ə ŋ ¹	s j aː ŋ ¹		s j aː ŋ ¹					s j a ŋ ¹	s j aː ŋ ¹
8227	s a ¹	s a ¹	s a ¹	z a ¹		s a ¹		s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	z a ¹	s a ¹
7765	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹
8782	ɕ au ¹				ɕ au ¹	ɕ au ¹				ɕ au ¹	ɕ au ¹	ɕ au ¹		ɕ au ¹	ɕ au ¹	ɕ au ¹
8799	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹		ɣ o ¹
8800	ˀm e ¹	m e ¹	ˀm e ¹	m e ¹	ˀm e ¹	ˀm e ¹	m e ¹	m e ¹	m e ¹	ˀm e ¹	ˀm e ¹	ˀm e ¹	m e ¹	ˀm əi ¹	ˀm e ¹	ˀm e ¹
9934	k a ¹	k a ¹	k a ¹	k a ¹	k a ¹	k a ¹	k a ¹	k a ¹	k a ¹	k a ¹	k a ¹	k a ¹	k a ¹	k a ¹	k a ¹	k a ¹
8616	ˀn a ŋ ¹	n a ŋ ¹	ˀn a ŋ ¹	n a ŋ ¹	ˀn a ŋ ¹	ˀn a ŋ ¹	n a ŋ ¹			ˀn a ŋ ¹	ˀn a ŋ ¹	ˀn a ŋ ¹	n a ŋ ¹	ˀn a ŋ ¹	ˀn a ŋ ¹	ˀn a ŋ ¹
9402		ⁿd j a n ¹			ⁿd j a n ¹	ⁿd j a n ¹					ⁿd j a n ¹					ⁿd j a n ¹
8209	l j e m ¹								l j aː m ¹		l j aː m ¹	l j aː m ¹		l j aː m ¹		
8784			h j au ¹	h j au ¹				h j au ¹	h j au ¹							
8617								ⁿd ai ¹	ⁿd ai ¹							
8783		ɣ o ¹					ɣ o ¹						ɣ o ¹			
8208		l j o ¹											l j o ¹			
9721	t ai ¹		t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t əi ¹	t ai ¹	t ai ¹
9985	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹
8157	l i ¹					l i ¹				l i ¹					l i ¹	l i ¹
8124	pʰ j aː m ¹	pʰ j aː m ¹	pʰ j aː m ¹	pʰ j aː m ¹	pʰ j aː m ¹	pʰ j aː m ¹		pʰ j aː m ¹	pʰ j aː m ¹	pʰ j aː m ¹	pʰ j aː m ¹	pʰ aː m ¹	pʰ j aː m ¹	pʰ j aː m ¹	pʰ j aː m ¹	pʰ j aː m ¹
8448	l aː m ¹	l aː m ¹	l aː m ¹	l aː m ¹	l aː m ¹	l aː m ¹	l aː m ¹	l aː m ¹	l aː m ¹	l aː m ¹	l aː m ¹		l aː m ¹	l aː m ¹	l aː m ¹	l aː m ¹
7850	t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹
1037	ʁ aːi ¹		ʁ aːi ¹		ʁ aːi ¹	ʁ aːi ¹	ɣ aːi ¹	ʁ aːi ¹	ʁ aːi ¹	ʁ aːi ¹	ʁ aːi ¹	ʁ aːi ¹		ʁ aːi ¹	ʁ aːi ¹	ʁ aːi ¹
7816	ʔ a m ¹	ʔ a m ¹	ʔ a m ¹	ʔ a m ¹	ʔ a m ¹	ʔ a m ¹	ʔ a m ¹	ʔ a m ¹	ʔ a m ¹	ʔ a m ¹	ʔ a m ¹	ʔ a m ¹	ʔ a m ¹	ʔ a m ¹	ʔ a m ¹	ʔ a m ¹
8663	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ˀŋ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹
8697	ȶ i t ¹	k i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	k i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹
8449		k ə ¹													q ə ¹	
8158		v e ¹	p əi ¹										v e ¹	f əi ¹		
8159				h e ¹	h e ¹		h e ¹	h e ¹	h e ¹		h e ¹	h e ¹				
8714	ȶ i t ¹	k i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹		ȶ i t ¹	ȶ i t ¹	ȶ ə t ¹	ȶ i t ¹	ȶ i t ¹	k i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹
9382	k oi ¹	k oi ¹	k oi ¹	k oi ¹		q o t ¹	k oi ¹		k oi ¹	k oi ¹			k oi ¹	k oi ¹	k oi ¹	k oi ¹
8192			t o m ¹		t o m ¹	t o m ¹	t o m ¹		t o m ¹	t o m ¹	t o m ¹	t o m ¹		t o m ¹	t o m ¹	t o m ¹
9074	l j u k ¹		l j u k ¹					l j u k ¹	l j u k ¹	l j u k ¹				l j u k ¹	l j u k ¹	l j u k ¹
9615	j ə n ¹	j a n ¹	j a n ¹	j a n ¹	ʔ j a n ¹	ʔ j a n ¹	j a n ¹	j a n ¹	j a n ¹	j a n ¹	ʔ j a n ¹	ʔ j a n ¹	j ə n ¹	j e n ¹	j a n ¹	j e n ¹
9916	k u n ¹	k u n ¹	k u n ¹			k u n ¹		k u n ¹	k u n ¹	k u n ¹	k u n ¹		k u n ¹	k u n ¹	k u n ¹	k u n ¹
8362	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹
8091	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t əi ¹	t ai ¹	t ai ¹
8748	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹
9073	ʔ u k ¹							ʔ u k ¹							ʔ u k ¹	
8191	t o k ¹	s o p ¹		t o k ¹									s o k ¹			
9383					ts u t ¹	ts u t ¹					ts u t ¹					
9077					ʔ a ŋ ¹	ʔ a ŋ ¹					ʔ a ŋ ¹	ʔ a ŋ ¹				
9918					t aː k ¹							ⁿd aː k ¹				
9075		t u n ¹		t w ə n ¹	f ə n ¹		t w ə n ¹						t u n ¹			
11181		ʔ j u ¹			ʔ j u ¹	ʔ j u ¹			ʔ j u ¹	j u ¹		j u ¹		ʔ j e ¹		
11112	ȵ e ¹	ȵ a ¹	ȵ a ¹	ȵ j e ¹	ȵ a ¹	ȵ a ¹	ȵ j a ¹	ȵ a ¹	ȵ a ¹	ȵ a ¹		ȵ a ¹		ȵ i ¹	ȵ j a ¹	ȵ a ¹
11163	m a n ¹		m a n ¹	m a n ¹	m a n ¹	m a n ¹	m a n ¹	m a n ¹	m a n ¹	m a n ¹	m a n ¹	m a n ¹		m a n ¹	m a n ¹	m a n ¹
21	ȶ ə n ¹		ȶ ə n ¹		ȶ i n ¹	ȶ ə n ¹				ȶ i n ¹				ȶ ə n ¹	ȶ a n ¹	ȶ ə n ¹
22	d aːu ¹	t aːu ¹	d aːu ¹	t au ¹	t aːu ¹	t aːu ¹	d aːu ¹	ⁿd aːu ¹	ⁿd aːu ¹	d aːu ¹	t au ¹	ⁿd aːu ¹	d aːu ¹	d aːu ¹	d aːu ¹	d aːu ¹
2						ȶ ə n ¹				ȶ i n ¹	ȶ ə n ¹			ȶ ə n ¹	ȶ a n ¹	ȶ ə n ¹
1					ⁿd j eu ¹	d əu ¹	d j əu ¹	ⁿd j u ¹	ⁿd j u ¹	d j u ¹	d j u ¹	ⁿd j u ¹	ⁿd j u ¹	d j u ¹	d j au ¹	d j eu ¹
