COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
782-13													pʰ j aː t ¹			
10396-13													n j u ¹			
4606-13													n aː n ¹			
5207-13													m a n ¹			
7280-13													ts j a ¹			
6983-13													j ə t ¹			
5168-13													p u ŋ ¹			
1264-13													ȶ u ¹			
915-13													t ui ¹			
1767-13													ȶ u ŋ ¹			
10901-13													k i ŋ ¹			
10867-13													l o ŋ ¹			
417-13													k aː n ¹			
2285-13													pʰ j e ¹			
11002-13													h i t ¹			
6348-13													m ai ¹			
6349-13													l aː n ¹			
10602-13													m ə n ¹			
5654-13													m j e n ¹			
880-13													l e ¹			
983-13													h aː n ¹			
2033-13													t o ¹			
1433-13													j a ¹			
1467-13													l u k ¹			
469-13													t j u m ¹			
3127-13													m j a ¹			
4623-13													h a ¹			
7099-13													l j ə k ¹			
4726-13													h i n ¹			
10465-13													m aː n ¹			
5519-13													h ə n ¹			
5893-13													kʰ u n ¹			
2857-13													t i n ¹			
3645-13													ɣ aː n ¹			
3032-13													p j aː n ¹			
2088-13													v j ə n ¹			
2463-13													p u ¹			
4794-13													n i ¹			
4569-13													l u ŋ ¹			
4586-13													ȶ u ¹			
4552-13													p a ¹			
3228-13													q o ŋ ¹			
3245-13													j a ¹			
6651-13													l aː k ¹			
6652-13													p aː n ¹			
1817-13													l aː k ¹			
1818-13													m j aː k ¹			
11052-13													n u ¹			
1230-13													l aː k ¹			
3380-13													h i k ¹			
8174-13													ɣ u m ¹			
8599-13													p j a m ¹			
7782-13													ⁿd j ai ¹			
8294-13													l i k ¹			
8514-13													h aːi ¹			
9669-13													l j a k ¹			
8531-13													p aːi ¹			
7954-13													ʔ u k ¹			
9968-13													s aː m ¹			
8040-13													t a ¹			
9304-13													ȶ i ¹			
8345-13													t o k ¹			
8765-13													ȶ o k ¹			
8849-13													s i ŋ ¹			
9286-13													k a ŋ ¹			
9581-13													n u n ¹			
9267-13													l aːu ¹			
8497-13													ȶ ə n ¹			
7602-13													ʔ aː p ¹			
8431-13													v j ə n ¹			
10036-13													s u k ¹			
10019-13													l a k ¹			
9216-13													n e ¹			
8074-13													q a t ¹			
9511-13													p a n ¹			
8243-13													j a m ¹			
9250-13													t i m ¹			
7568-13													s aːi ¹			
8832-13													k u ¹			
8057-13													ȵ e ¹			
7716-13													h u p ¹			
9899-13													ȶ i ¹			
7585-13													j au ¹			
8582-13													m j a ¹			
9097-13													l a m ¹			
10125-13													v a ¹			
9460-13													l aːi ¹			
9649-13													pʰ u t ¹			
9870-13													ŋ a p ¹			
8680-13													n a m ¹			
7699-13													k i t ¹			
9001-13													n a t ¹			
9494-13													t i p ¹			
7666-13													h ə n ¹			
9598-13													t a k ¹			
8023-13													q u m ¹			
9053-13													ɣ u t ¹			
10091-13													s a k ¹			
10002-13													pʰ j aːu ¹			
7765-13													t aːu ¹			
8800-13													m e ¹			
9934-13													k a ¹			
9985-13													ʔ aːu ¹			
7850-13													t aː p ¹			
7816-13													ʔ a m ¹			
8663-13													ʔ u m ¹			
8697-13													k i t ¹			
9615-13													j a n ¹			
8362-13													t ə t ¹			
8091-13													t ai ¹			
8748-13													h a ¹			
22-13													t aːu ¹			
11084-13													s aːu ¹			
7365-13													n aːi ¹			
4201-13													s i ¹			
5841-13													f a ¹			
4640-13													t a ¹			
662-13													l ə n ¹			
384-13													h aːu ¹			
5151-13													m e ¹			
1399-13													t o ¹			
5259-13													j ə t ¹			
10353-13													ɣ a ¹			
10370-13													ȵ i ¹			
7401-13													h aː m ¹			
2958-13													h i ¹			
2770-13													ŋ o ¹			
6434-13													l j a k ¹			
6192-13													h ə t ¹			
2231-13													p aː t ¹			
5116-13													ȶ u ¹			
7297-13													s u p ¹			
3731-13													p e k ¹			
748-13													n a m ¹			
2180-13													h a m ¹			
4107-13													ȵ a m ¹			
2688-13													k u n ¹			
616-13													k i ŋ ¹			
1898-13													l a k ¹			
203-13													m ai ¹			
897-13													m j a ¹			
10189-13													h i n ¹			
1592-13													s o k ¹			
6088-13													t j a ŋ ¹			
2975-13													ⁿd aː ŋ ¹			
6714-13													h u m ¹			
731-13													q a m ¹			
2722-13													j u ¹			
5637-13													h aː t ¹			
765-13													j i k ¹			
1695-13													m i m ¹			
2112-13													ⁿd j u ¹			
6634-13													m a ¹			
7331-13													n a ¹			
7348-13													m aː ŋ ¹			
6527-13													t i ¹			
3568-13													z a n ¹			
4378-13													ɣ aːi ¹			
6292-13													ⁿd j ə n ¹			
3585-13													n aː ŋ ¹			
4428-13													ⁿd a m ¹			
7046-13													ɕ a ŋ ¹			
1915-13													j a m ¹			
4518-13													k u ŋ ¹			
2516-13													s j eu ¹			
4480-13													p aː n ¹			
2499-13													m j aː k ¹			
5584-13													h o ¹			
2429-13													h aːu ¹			
5224-13													q aːu ¹			
3464-13													h a k ¹			
10142-13													t o ŋ ¹			
7159-13													v a n ¹			
6599-13													n ui ¹			
10207-13													m u ¹			
6837-13													s ə n ¹			
2654-13													v i ¹			
5858-13													n j a ¹			
451-13													p a n ¹			
5944-13													h aː ŋ ¹			
512-13													l j a ¹			
7138-13													ʔ ai ¹			
4845-13													j a ¹			
4915-13													q aː t ¹			
10570-13													k ui ¹			
5300-13													m j aː n ¹			
5418-13													ȶ i ¹			
1748-13													p i t ¹			
3532-13													t u ¹			
310-13													t e ¹			
5368-13													p aː n ¹			
5065-13													kʰ e ¹			
5961-13													l aː k ¹			
1450-13													t a ¹			
10430-13													l ə ¹			
6210-13													t au ¹			
5468-13													ʔ ə n ¹			
6685-13													h aːu ¹			
6882-14														z ə t ¹		
6485-14														ˀm ə n ¹		
4690-14														m u n ¹		
5671-14														f o n ¹		
4272-14														l aː p ¹		
10935-14														p əi ¹		
4760-14														n j e n ¹		
1881-14														v a n ¹		
4777-14														ɕ ə t ¹		
10969-14														v a n ¹		
10970-14														ˀȵ u ¹		
10206-14														v a n ¹		
6565-14														k a n ¹		
1281-14														ʔ j e n ¹		
10569-14														n a m ¹		
6899-14														pʰ j u ŋ ¹		
7081-14														k ui ¹		
4090-14														ⁿd a m ¹		
2197-14														h u m ¹		
3352-14														t i ¹		
3892-14														ɕ ə t ¹		
1071-14														q aː m ¹		
10313-14														m əi ¹		
2671-14														ⁿd j ə t ¹		
5502-14														f aː k ¹		
7382-14														ⁿd u n ¹		
932-14														ts i ŋ ¹		
533-14														m əi ¹		
4159-14														v a ¹		
2804-14														n u k ¹		
5451-14														ɣ əi ¹		
5773-14														ʔ au ¹		
6933-14														ʔ au ¹		
4657-14														ʔ au ¹		
4658-14														f j aː ŋ ¹		
6966-14														ɕ i ¹		
5351-14														ˀɣ a ¹		
4073-14														ⁿd aːi ¹		
2163-14														m j aː ŋ ¹		
1121-14														f a ¹		
5790-14														v aː ŋ ¹		
10413-14														ˀm a ¹		
6731-14														ˀm a ¹		
1645-14														ˀm a ¹		
4914-14														ˀm a ¹		
6175-14														ˀŋ a ¹		
3092-14														s i ŋ ¹		
1247-14														l j aː n ¹		
5620-14														ɕ j u ¹		
4897-14														ʁ a ¹		
4811-14														pʰ aː ŋ ¹		
1213-14														l aːi ¹		
11019-14														s aː ŋ ¹		
11020-14														l aːi ¹		
2129-14														ʔ e p ¹		
3211-14														ŋ aː n ¹		
714-14														n o k ¹		
1729-14														q a ¹		
3679-14														m a ¹		
1054-14														m u ¹		
7448-14														m u m ¹		
582-14														ˀm i ¹		
4743-14														m o n ¹		
5419-14														l j e n ¹		
5601-14														ˀm i n ¹		
2705-14														m o m ¹		
6381-14														ˀȵ o ŋ ¹		
1017-14														ˀm a ¹		
645-14														l u k ¹		
273-14														m ə t ¹		
4338-14														ⁿd j a k ¹		
2533-14														k i ¹		
1089-14														kʰ u p ¹		
843-14														n a n ¹		
2787-14														m̥ a t ¹		
4462-14														ˀn u n ¹		
10918-14														h a n ¹		
6582-14														h ui ¹		
2070-14														k a ¹		
3075-14														ˀȵ aː k ¹		
10848-14														v a ¹		
2480-14														ts e n ¹		
2214-14														k əi ¹		
7225-14														x ə t ¹		
3515-14														p j a m ¹		
2588-14														ts e n ¹		
2908-14														p j aː k ¹		
2393-14														ˀn a ¹		
1156-14														ŋ əi ¹		
2374-14														ⁿd a ¹		
2146-14														qʰ a ¹		
5133-14														ˀn a ŋ ¹		
4981-14														m u k ¹		
10239-14														m a ¹		
599-14														n j u t ¹		
5048-14														q o ¹		
6331-14														h a ¹		
290-14														ȶʰ i n ¹		
311-14														h aː k ¹		
3430-14														m j e ¹		
5369-14														m j e ¹		
2749-14														ȶ o n ¹		
2621-14														l j a p ¹		
1181-14														t a k ¹		
949-14														t j u ¹		
2839-14														t i n ¹		
861-14														l aː k ¹		
6773-14														l aː k ¹		
5739-14														l aː k ¹		
5740-14														x ə t ¹		
3550-14														ɕ u m ¹		
4445-14														p u t ¹		
680-14														l o ŋ ¹		
817-14														t ə n ¹		
782-14														pʰ j aː t ¹		
10396-14														ˀn j u ¹		
4606-14														n aː n ¹		
5207-14														m a n ¹		
7280-14														ts j e ¹		
6983-14														ʔ j u t ¹		
5168-14														p u ŋ ¹		
1264-14														ts u ¹		
915-14														t ui ¹		
1767-14														ts u ŋ ¹		
10901-14														k aː ŋ ¹		
10867-14														ˀd o ŋ ¹		
417-14														k aː n ¹		
2285-14														pʰ j e ¹		
11002-14														ʔ i t ¹		
6348-14														m əi ¹		
6349-14														ʁ aː n ¹		
10602-14														ˀm ə n ¹		
5654-14														m j e n ¹		
880-14														l əi ¹		
983-14														ȵ aː n ¹		
2033-14														t o ¹		
1433-14														ʔ j e ¹		
1467-14														ˀd u k ¹		
469-14														t j u m ¹		
3127-14														m j e ¹		
4623-14														h a ¹		
7099-14														l j aː k ¹		
4726-14														ɕ i n ¹		
10465-14														ˀm aː n ¹		
5519-14														x ə n ¹		
5893-14														kʰ u n ¹		
2857-14														t i n ¹		
3645-14														ɣ aː n ¹		
3032-14														f j aː n ¹		
2088-14														v j ə n ¹		
2463-14														p u ¹		
4794-14														n i ¹		
4569-14														l u ŋ ¹		
4586-14														ts u ¹		
4552-14														p a ¹		
3228-14														q o ŋ ¹		
3245-14														j a ¹		
6651-14														l aː k ¹		
6652-14														ⁿb aː n ¹		
1817-14														l aː k ¹		
1818-14														ˀm j aː k ¹		
11052-14														n u ¹		
1230-14														l aː k ¹		
3380-14														h aː k ¹		
8174-14														ɣ u m ¹		
8599-14														p j a m ¹		
7782-14														ⁿd j əi ¹		
8294-14														l i k ¹		
8514-14														h aːi ¹		
9669-14														l j a k ¹		
8531-14														p aːi ¹		
7954-14														ʔ u k ¹		
9968-14														s aː m ¹		
8040-14														t a ¹		
9304-14														ts i ¹		
8345-14														t o k ¹		
8765-14														ȶ o k ¹		
8849-14														s i ŋ ¹		
9286-14														k a ŋ ¹		
9581-14														n u n ¹		
9267-14														l a ¹		
8497-14														ts ə n ¹		
7602-14														ʔ aː p ¹		
8431-14														v j ə n ¹		
10036-14														s u k ¹		
10019-14														l a k ¹		
9216-14														n e ¹		
8074-14														q a t ¹		
9511-14														p a n ¹		
8243-14														ʔ j a m ¹		
9250-14														t i m ¹		
7568-14														s aːi ¹		
8832-14														k u ¹		
8057-14														ˀȵ e ¹		
7716-14														h u p ¹		
9899-14														ts i ¹		
7585-14														kʰ au ¹		
8582-14														m j e ¹		
9097-14														l a m ¹		
10125-14														v a ¹		
9460-14														l aːi ¹		
9649-14														pʰ u t ¹		
9870-14														ŋ a p ¹		
8680-14														ˀn a m ¹		
7699-14														ȶ i t ¹		
9001-14														ˀŋ aː t ¹		
9494-14														t i p ¹		
7666-14														ɕ ə n ¹		
9598-14														t a k ¹		
8023-14														q u m ¹		
9053-14														ɣ u t ¹		
10091-14														s aː k ¹		
10002-14														pʰ j aːu ¹		
7765-14														t aːu ¹		
8800-14														m əi ¹		
9934-14														k a ¹		
9985-14														ʔ aːu ¹		
7850-14														t aː p ¹		
7816-14														ʔ a m ¹		
8663-14														ʔ u m ¹		
8697-14														ȶ i t ¹		
9615-14														j ə n ¹		
8362-14														t ə t ¹		
8091-14														t əi ¹		
8748-14														h a ¹		
22-14														t aːu ¹		
11084-14														s aːu ¹		
7365-14														n aːi ¹		
4201-14														s i ¹		
5841-14														f a ¹		
4640-14														t a ¹		
662-14														l o n ¹		
384-14														ȵ aːu ¹		
5151-14														m e ¹		
1399-14														t o ¹		
5259-14														ʔ j ə t ¹		
10353-14														ɣ a ¹		
10370-14														ȵ i ¹		
7401-14														h aː m ¹		
2958-14														ɕ i ¹		
2770-14														ŋ o ¹		
6434-14														l j o k ¹		
6192-14														ɕ ə t ¹		
2231-14														p aː t ¹		
5116-14														ȶ u ¹		
7297-14														s u p ¹		
3731-14														p i k ¹		
748-14														ˀn a m ¹		
2180-14														h a m ¹		
4107-14														ˀȵ a m ¹		
2688-14														k o n ¹		
616-14														k i ŋ ¹		
1898-14														ˀd a k ¹		
203-14														m əi ¹		
897-14														ˀm j e ¹		
10189-14														ɕ i n ¹		
1592-14														s o k ¹		
6088-14														t j a ŋ ¹		
2975-14														ⁿd aː ŋ ¹		
6714-14														h u m ¹		
731-14														q a m ¹		
2722-14														j u ¹		
5637-14														qʰ aː t ¹		
765-14														j i k ¹		
1695-14														kʰ i m ¹		
2112-14														m j u ¹		
6634-14														ˀm a ¹		
7331-14														ˀn a ¹		
7348-14														ˀm aː ŋ ¹		
6527-14														t i ¹		
3568-14														z a n ¹		
4378-14														ˀɣ aːi ¹		
6292-14														ⁿd j ə n ¹		
3585-14														v aː ŋ ¹		
4428-14														ⁿd a m ¹		
7046-14														ɕ a ŋ ¹		
1915-14														ʔ j a m ¹		
4518-14														k u ŋ ¹		
2516-14														s j e ¹		
4480-14														ⁿb aː n ¹		
2499-14														ˀm j aː k ¹		
5584-14														h o ¹		
2429-14														h oi ¹		
5224-14														q aːu ¹		
3464-14														kʰ a k ¹		
10142-14														t o ŋ ¹		
7159-14														v a n ¹		
6599-14														ˀn ui ¹		
10207-14														ˀm u ¹		
6837-14														s ə n ¹		
2654-14														v i ¹		
367-14														v u k ¹		
5858-14														ˀn j e ¹		
451-14														f a n ¹		
5944-14														h aː ŋ ¹		
512-14														l j e k ¹		
7138-14														ʔ aːi ¹		
4845-14														j a ¹		
4915-14														q aː t ¹		
10570-14														k ui ¹		
5300-14														ˀm j aː n ¹		
5418-14														ȶ i ¹		
1748-14														f i k ¹		
3532-14														t u ¹		
310-14														t əi ¹		
5368-14														f a n ¹		
4321-14														t a p ¹		
5065-14														kʰ əi ¹		
5961-14														l aː k ¹		
1450-14														t a ¹		
10430-14														t a ¹		
6210-14														t au ¹		
5468-14														z ə n ¹		
6685-14														h aːu ¹		
6882-15															z ə t ¹	
6485-15															ˀb ə n ¹	
4690-15															m o n ¹	
5671-15															f a n ¹	
4272-15															l aː p ¹	
10935-15															p e ¹	
4760-15															n j a n ¹	
1881-15															v a n ¹	
4777-15															ɕ a t ¹	
10969-15															v a n ¹	
10970-15															ˀȵ u ¹	
10206-15															v a n ¹	
6565-15															k w a n ¹	
1281-15															ʔ j a n ¹	
10569-15															n a m ¹	
6899-15															pʰ j u ŋ ¹	
7081-15															k ui ¹	
4090-15															ⁿd a m ¹	
2197-15															h u m ¹	
3352-15															t i ¹	
3892-15															ɕ a t ¹	
1071-15															q aː m ¹	
10313-15															m ai ¹	
2671-15															ⁿd j a t ¹	
5502-15															f aː k ¹	
7382-15															ⁿd u n ¹	
932-15															ts i ŋ ¹	
533-15															m ai ¹	
4159-15															v a ¹	
2804-15															n u k ¹	
5451-15															f ai ¹	
5773-15															ʔ au ¹	
6933-15															ʔ au ¹	
4657-15															ʔ au ¹	
4658-15															f j a ŋ ¹	
6966-15															h i ¹	
5351-15															ˀɣ a ¹	
4073-15															ⁿd aːi ¹	
2163-15															ˀb j a ŋ ¹	
1121-15															f a ¹	
5790-15															v aː ŋ ¹	
10413-15															m a ¹	
6731-15															m a ¹	
1645-15															m a ¹	
4914-15															m a ¹	
6175-15															f a ¹	
3092-15															s i ŋ ¹	
1247-15															l j a n ¹	
5620-15															ɕ j u ¹	
4897-15															ʁ a ¹	
4811-15															pʰ aː ŋ ¹	
1213-15															q aːi ¹	
11019-15															ʁ aː ŋ ¹	
11020-15															q aːi ¹	
2129-15															ʔ e p ¹	
3211-15															ŋ aː n ¹	
714-15															n o k ¹	
1729-15															q a ¹	
3679-15															m a ¹	
1054-15															m o ¹	
7448-15															m u m ¹	
582-15															m i ¹	
4743-15															m o n ¹	
5419-15															l j a n ¹	
5601-15															ˀb i n ¹	
2705-15															m o m ¹	
6381-15															ˀȵ o ŋ ¹	
1017-15															ˀb a ¹	
645-15															l u k ¹	
273-15															m ə t ¹	
4338-15															ⁿd j a k ¹	
2533-15															k i ¹	
1089-15															kʰ u p ¹	
843-15															n a n ¹	
2787-15															m̥ a t ¹	
4462-15															ˀn u n ¹	
10918-15															h a n ¹	
6582-15															h ui ¹	
2070-15															k a ¹	
3075-15															ˀȵ aː k ¹	
10848-15															v a ¹	
2480-15															ts a n ¹	
2214-15															k ai ¹	
7225-15															h ə t ¹	
3515-15															p j a m ¹	
2588-15															ts a n ¹	
2908-15															p j a k ¹	
2393-15															ˀn a ¹	
1156-15															ŋ ai ¹	
2374-15															ⁿd a ¹	
2146-15															qʰ a ¹	
5133-15															ˀn a ŋ ¹	
4981-15															m u k ¹	
10239-15															m a ¹	
599-15															n j u t ¹	
5048-15															q o ¹	
6331-15															h a ¹	
290-15															ȶʰ i n ¹	
311-15															h aː k ¹	
3430-15															m j a ¹	
5369-15															m j a ¹	
2749-15															ȶ o n ¹	
2621-15															l j a p ¹	
1181-15															t a k ¹	
949-15															t j u ¹	
2839-15															t i n ¹	
861-15															l aː k ¹	
6773-15															l aː k ¹	
5739-15															l aː k ¹	
5740-15															h ə t ¹	
3550-15															ɕ u m ¹	
4445-15															p u t ¹	
680-15															l o ŋ ¹	
817-15															t ə n ¹	
782-15															pʰ j a t ¹	
10396-15															ˀn j u ¹	
4606-15															n aː n ¹	
5207-15															m a n ¹	
7280-15															ts j a ¹	
6983-15															ʔ j a t ¹	
5168-15															p u ŋ ¹	
1264-15															ts u ¹	
915-15															t ui ¹	
1767-15															ts u ŋ ¹	
10901-15															k w a ŋ ¹	
10867-15															ˀd o ŋ ¹	
417-15															k aː n ¹	
2285-15															pʰ i ¹	
11002-15															ʔ i t ¹	
6348-15															m ai ¹	
6349-15															ʁ aː n ¹	
10602-15															ˀb ə n ¹	
5654-15															m j a n ¹	
880-15															l e ¹	
983-15															ȵ aː n ¹	
2033-15															t o ¹	
1433-15															ʔ j a ¹	
1467-15															ˀd u k ¹	
469-15															t j u m ¹	
3127-15															m j a ¹	
4623-15															h a ¹	
7099-15															l j a k ¹	
4726-15															ɕ j a n ¹	
10465-15															ˀb aː n ¹	
5519-15															h ə n ¹	
5893-15															kʰ u n ¹	
2857-15															t i n ¹	
3645-15															ɣ aː n ¹	
3032-15															f j a n ¹	
2088-15															v j a n ¹	
2463-15															p u ¹	
4794-15															n i ¹	
4569-15															l u ŋ ¹	
4586-15															ts u ¹	
4552-15															p a ¹	
3228-15															q o ŋ ¹	
3245-15															j a ¹	
6651-15															l aː k ¹	
6652-15															ⁿb aː n ¹	
1817-15															l aː k ¹	
1818-15															ˀb j a k ¹	
11052-15															n u ¹	
1230-15															l aː k ¹	
3380-15															h aː k ¹	
8174-15															f u m ¹	
8599-15															p j a m ¹	
7782-15															ⁿd j ai ¹	
8294-15															l i k ¹	
8514-15															h aːi ¹	
9669-15															l j a k ¹	
8531-15															p aːi ¹	
7954-15															ʔ u k ¹	
9968-15															s aː m ¹	
8040-15															t a ¹	
9304-15															ts i ¹	
8345-15															t o k ¹	
8765-15															ȶ o k ¹	
8849-15															s o ŋ ¹	
9286-15															k w a ŋ ¹	
9581-15															n u n ¹	
9267-15															l a ¹	
8497-15															ts a n ¹	
7602-15															ʔ aː p ¹	
8431-15															v j a n ¹	
10036-15															s u k ¹	
10019-15															l a k ¹	
9216-15															n e ¹	
8074-15															q a t ¹	
9511-15															p a n ¹	
8243-15															ʔ j a m ¹	
9250-15															t j a m ¹	
7568-15															s aːi ¹	
8832-15															k u ¹	
8057-15															f e ¹	
7716-15															h u p ¹	
9899-15															ts i ¹	
7585-15															kʰ au ¹	
8582-15															m j a ¹	
9097-15															l a m ¹	
10125-15															f a ¹	
9460-15															l aːi ¹	
9649-15															pʰ u t ¹	
9870-15															ŋ a p ¹	
8680-15															f a m ¹	
7699-15															ȶ i t ¹	
9001-15															f w a t ¹	
9494-15															t i p ¹	
7666-15															ɕ a n ¹	
9598-15															t a k ¹	
8023-15															q u m ¹	
9053-15															f u t ¹	
10091-15															s a k ¹	
10002-15															pʰ j aːu ¹	
7765-15															t aːu ¹	
8800-15															m e ¹	
9934-15															k a ¹	
9985-15															ʔ aːu ¹	
7850-15															t aː p ¹	
7816-15															ʔ a m ¹	
8663-15															ʔ u m ¹	
8697-15															ȶ i t ¹	
9615-15															j a n ¹	
8362-15															t ə t ¹	
8091-15															t ai ¹	
8748-15															h a ¹	
22-15															n aːu ¹	
11084-15															s aːu ¹	
7365-15															n aːi ¹	
4201-15															s i ¹	
5841-15															f a ¹	
4640-15															t a ¹	
662-15															l aː n ¹	
384-15															ȵ aːu ¹	
5151-15															m e ¹	
1399-15															t o ¹	
5259-15															ʔ j a t ¹	
10353-15															f a ¹	
10370-15															ȵ i ¹	
7401-15															h aː m ¹	
2958-15															h i ¹	
2770-15															ŋ o ¹	
6434-15															l j a k ¹	
6192-15															ɕ a t ¹	
2231-15															p aː t ¹	
5116-15															ȶ u ¹	
7297-15															s u p ¹	
3731-15															p aː k ¹	
748-15															ˀn a m ¹	
2180-15															h a m ¹	
4107-15															ˀȵ a m ¹	
2688-15															k o n ¹	
616-15															k i ŋ ¹	
1898-15															ˀd a k ¹	
203-15															m ai ¹	
897-15															ˀb j a ¹	
10189-15															ɕ j a n ¹	
1592-15															s o k ¹	
6088-15															t j a ŋ ¹	
2975-15															ⁿd aː ŋ ¹	
6714-15															h u m ¹	
731-15															q a m ¹	
2722-15															j u ¹	
5637-15															qʰ aː t ¹	
765-15															j i k ¹	
1695-15															h i m ¹	
2112-15															s j u ¹	
6634-15															m a ¹	
7331-15															ˀn a ¹	
7348-15															ˀb aː ŋ ¹	
6527-15															t i ¹	
3568-15															z a n ¹	
4378-15															ˀɣ aːi ¹	
6292-15															ⁿd j a n ¹	
3585-15															v aː ŋ ¹	
4428-15															ⁿd a m ¹	
7046-15															ɕ a ŋ ¹	
1915-15															ʔ j a m ¹	
4518-15															k u ŋ ¹	
2516-15															s j a ¹	
4480-15															ⁿb aː n ¹	
2499-15															ˀb j a k ¹	
5584-15															h o ¹	
2429-15															h oi ¹	
5224-15															q aːu ¹	
3464-15															j a k ¹	
10142-15															t o ŋ ¹	
7159-15															v a n ¹	
6599-15															n ui ¹	
10207-15															m u ¹	
6837-15															s ə n ¹	
2654-15															v i ¹	
367-15															f u k ¹	
5858-15															ˀn j a ¹	
451-15															f a n ¹	
5944-15															h aː ŋ ¹	
512-15															l j a k ¹	
7138-15															ʔ ai ¹	
4845-15															j a ¹	
4915-15															q aː t ¹	
10570-15															k ui ¹	
5300-15															ˀb j a n ¹	
5418-15															ȶ i ¹	
1748-15															f i k ¹	
3532-15															t u ¹	
310-15															t e ¹	
5368-15															f aː n ¹	
4321-15															t a p ¹	
5065-15															h e ¹	
5961-15															l aː k ¹	
1450-15															t a ¹	
10430-15															ʔ ai ¹	
6210-15															t au ¹	
5468-15															z a n ¹	
6685-15															h aːu ¹	
6882-16																z ə t ¹
6485-16																ˀb ə n ¹
4690-16																m o n ¹
5671-16																f ə n ¹
4272-16																l aː p ¹
10935-16																f e ¹
4760-16																n j aː n ¹
1881-16																v a n ¹
4777-16																ɕ ə t ¹
10969-16																v a n ¹
10970-16																ˀȵ u ¹
10206-16																v a n ¹
6565-16																k w a n ¹
1281-16																ʔ j e n ¹
10569-16																n a m ¹
6899-16																pʰ j u ŋ ¹
7081-16																k ui ¹
4090-16																ⁿd a m ¹
2197-16																h u m ¹
3352-16																t i ¹
3892-16																ɕ ə t ¹
1071-16																q aː m ¹
10313-16																m ai ¹
2671-16																ⁿd j ə t ¹
5502-16																f aː k ¹
7382-16																ⁿd u n ¹
932-16																ts i ŋ ¹
533-16																m ai ¹
4159-16																v a ¹
2804-16																n u k ¹
5451-16																ɣ ai ¹
5773-16																ʔ au ¹
6933-16																ʔ au ¹
4657-16																ʔ au ¹
4658-16																f j aː ŋ ¹
6966-16																ɕ i ¹
5351-16																ˀɣ a ¹
4073-16																ⁿd aːi ¹
2163-16																m j aː ŋ ¹
1121-16																f a ¹
5790-16																v aː ŋ ¹
10413-16																m a ¹
6731-16																m a ¹
1645-16																m a ¹
4914-16																m a ¹
6175-16																v a ¹
3092-16																s i ŋ ¹
1247-16																l j aː n ¹
5620-16																ɕ j eu ¹
4897-16																ʁ a ¹
4811-16																pʰ aː ŋ ¹
1213-16																l aːi ¹
11019-16																ʁ aː ŋ ¹
11020-16																l aːi ¹
2129-16																ʔ e p ¹
3211-16																ŋ aː n ¹
714-16																n o k ¹
1729-16																l a ¹
3679-16																m a ¹
1054-16																m aːu ¹
7448-16																m u m ¹
582-16																m i ¹
4743-16																m o n ¹
5419-16																l j ə n ¹
5601-16																ˀb i n ¹
2705-16																m e m ¹
6381-16																ˀȵ o ŋ ¹
1017-16																ˀb a ¹
645-16																l u k ¹
273-16																m ə t ¹
4338-16																t j a k ¹
2533-16																k i ¹
1089-16																kʰ u p ¹
843-16																n a n ¹
2787-16																m̥ a t ¹
4462-16																ˀn u n ¹
10918-16																h a n ¹
6582-16																h ui ¹
2070-16																k a ¹
3075-16																ˀȵ aː k ¹
10848-16																v a ¹
2480-16																ts ə n ¹
2214-16																k ai ¹
7225-16																h ə t ¹
3515-16																p j a m ¹
2588-16																ts ə n ¹
2908-16																p j aː k ¹
2393-16																ˀn a ¹
1156-16																ŋ ai ¹
2374-16																ⁿd a ¹
2146-16																qʰ a ¹
5133-16																ˀn a ŋ ¹
4981-16																m u k ¹
10239-16																m a ¹
599-16																n j u t ¹
5048-16																q o ¹
6331-16																h a ¹
290-16																ȶʰ ə n ¹
311-16																h aː k ¹
3430-16																m j a ¹
5369-16																m j a ¹
2749-16																ȶ u n ¹
2621-16																l j a p ¹
1181-16																t a k ¹
949-16																t j u ¹
2839-16																t i n ¹
861-16																l aː k ¹
6773-16																l aː k ¹
5739-16																l aː k ¹
5740-16																kʰ ə t ¹
3550-16																ɕ u m ¹
4445-16																p u t ¹
680-16																l o ŋ ¹
817-16																ⁿd a n ¹
782-16																pʰ j aː t ¹
10396-16																ˀn j u ¹
4606-16																n aː n ¹
5207-16																m a n ¹
7280-16																ts j a ¹
6983-16																ʔ j u t ¹
5168-16																p u ŋ ¹
1264-16																ts u ¹
915-16																t ui ¹
1767-16																ts u ŋ ¹
10901-16																k aː ŋ ¹
10867-16																ˀd o ŋ ¹
417-16																k aː n ¹
2285-16																pʰ j e ¹
11002-16																ʔ i t ¹
6348-16																m ai ¹
6349-16																ʁ aː n ¹
10602-16																ˀb ə n ¹
5654-16																m j e n ¹
880-16																l e ¹
983-16																ȵ aː n ¹
2033-16																t o ¹
1433-16																ʔ j a ¹
1467-16																ˀd u k ¹
469-16																t j u m ¹
3127-16																m j a ¹
4623-16																h a ¹
7099-16																l j aː k ¹
4726-16																ɕ ə n ¹
10465-16																ˀb aː n ¹
5519-16																h ə n ¹
5893-16																kʰ u n ¹
2857-16																t i n ¹
