ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_SUBGROUP
3465	5_2ndsgfamiliar	2nd sg. (familiar)	ChugParchu	Chug Parchu	ni	ni	n i	chug1252	27.420054	92.234173	Khobwa
3466	5_2ndsgfamiliar	2nd sg. (familiar)	SartangDarbuA	Sartang Darbu 1	naŋ	naŋ	n a ŋ	sart1249	27.329171	92.358727	Khobwa
3467	5_2ndsgfamiliar	2nd sg. (familiar)	LishLish	Lish Lish	naŋ	naŋ	n a ŋ	lish1235	27.368692	92.249809	Khobwa
3468	5_2ndsgfamiliar	2nd sg. (familiar)	SherdukpenRupa	Sherdukpen Rupa	naŋ	naŋ	n a ŋ	sher1256	27.203981	92.398629	Khobwa
3469	5_2ndsgfamiliar	2nd sg. (familiar)	SartangDarbuB	Sartang Darbu 2	naŋ	naŋ	n a ŋ	sart1249	27.329171	92.358727	Khobwa
3470	5_2ndsgfamiliar	2nd sg. (familiar)	SartangKhoina	Sartang Khoina	naŋ	naŋ	n a ŋ	khoi1253	27.337381	92.529683	Khobwa
3471	5_2ndsgfamiliar	2nd sg. (familiar)	BugunSingchung	Bugun Singchung	no	no	n o	sing1271	27.195773	92.473437	Khobwa
3472	5_2ndsgfamiliar	2nd sg. (familiar)	BugunWangho	Bugun Wangho	no	no	n o	wang1301	27.231398	92.436886	Khobwa
3473	5_2ndsgfamiliar	2nd sg. (familiar)	BugunBichom	Bugun Bichom	no	no	n o	bich1234	27.272159	92.574219	Khobwa
3474	5_2ndsgfamiliar	2nd sg. (familiar)	BugunKaspi	Bugun Kaspi	no	no	n o	kasp1234	27.204143	92.549541	Khobwa
3475	5_2ndsgfamiliar	2nd sg. (familiar)	BugunNamphri	Bugun Namphri	no	no	n o	namp1239	27.196633	92.504931	Khobwa
3476	5_2ndsgfamiliar	2nd sg. (familiar)	SherdukpenShergaon	Sherdukpen Shergaon	naŋ	naŋ	n a ŋ	sher1256	27.104558	92.27076	Khobwa
8172	5_2ndsgfamiliar	2nd sg. (familiar)	MijiNafra	Miji Nafra	ni	ni	n i	miji1239	27.373776	92.546071	Khobwa
8173	5_2ndsgfamiliar	2nd sg. (familiar)	HrusoAkaJamiri	Hruso Aka Jamiri	bha	bha	bʱ a	hrus1242	27.184929	92.599114	Khobwa
8174	5_2ndsgfamiliar	2nd sg. (familiar)	NamreiNabolang	Namrei Nabolang	ni	ni	n i	miji1239	27.546333	92.797975	Khobwa
8175	5_2ndsgfamiliar	2nd sg. (familiar)	NamreiBisai	Namrei Bisai	ni	ni	n i	miji1239	27.682796	92.700031	Khobwa
8176	5_2ndsgfamiliar	2nd sg. (familiar)	DammaiRurang	Dammai Rurang	ni	ni	n i	miji1239	27.368455	92.500637	Khobwa
8177	5_2ndsgfamiliar	2nd sg. (familiar)	DammaiDibin	Dammai Dibin	ni	ni	n i	miji1239	27.437363	92.531354	Khobwa
56	6_2ndsghonorific	2nd sg. (honorific)	MonpaKalaktang	Monpa Kalaktang	nan	nan	n a n	kala1376	27.104162	92.113017	Tshanglic	4 7 4	AXN	NAN	4	4.N.C 4.A.V 4.N.c	2.0 1.5 0.8	nan	1	46
57	6_2ndsghonorific	2nd sg. (honorific)	MonpaBalemu	Monpa Balemu	nan	nan	n a n	kala1376	26.964717	92.164581	Tshanglic	4 7 4	AXN	NAN	1	1.N.C 1.A.V 1.N.c	2.0 1.5 0.8	nan	1	46
58	6_2ndsghonorific	2nd sg. (honorific)	MonpaTomko	Monpa Tomko	nan	nan	n a n	kala1376	27.16536	92.23077	Tshanglic	4 7 4	AXN	NAN	8	8.N.C 8.A.V 8.N.c	2.0 1.5 0.8	nan	1	46
59	6_2ndsghonorific	2nd sg. (honorific)	MonpaNamsu	Monpa Namsu	nan	nan	n a n	kala1376	27.359505	92.34921	Tshanglic	4 7 4	AXN	NAN	5	5.N.C 5.A.V 5.N.c	2.0 1.5 0.8	nan	1	46
60	6_2ndsghonorific	2nd sg. (honorific)	MonpaTembang	Monpa Tembang	nan	nan	n a n	tsha1245	27.333876	92.40513	Tshanglic	4 7 4	AXN	NAN	7	7.N.C 7.A.V 7.N.c	2.0 1.5 0.8	nan	1	46
61	6_2ndsghonorific	2nd sg. (honorific)	MonpaDirangDum	Monpa Dirang Dum	nan	nan	n a n	tsha1245	27.334341	92.293734	Tshanglic	4 7 4	AXN	NAN	3	3.N.C 3.A.V 3.N.c	2.0 1.5 0.8	nan	1	46
62	6_2ndsghonorific	2nd sg. (honorific)	MonpaSangti	Monpa Sangti	nan	nan	n a n	tsha1245	27.402266	92.314934	Tshanglic	4 7 4	AXN	NAN	6	6.N.C 6.A.V 6.N.c	2.0 1.5 0.8	nan	1	46
63	6_2ndsghonorific	2nd sg. (honorific)	MonpaDirang	Monpa Dirang	nan	nan	n a n	tsha1245	27.34959	92.27914	Tshanglic	4 7 4	AXN	NAN	2	2.N.C 2.A.V 2.N.c	2.0 1.5 0.8	nan	1	46
64	6_2ndsghonorific	2nd sg. (honorific)	MonpaTawangMonastery	Monpa Tawang Monastery	inaŋ	inaŋ	i n a ŋ	dakp1242	27.586829	91.85796	Takpa
65	6_2ndsghonorific	2nd sg. (honorific)	MonpaZimithang	Monpa Zimithang	ih	ih	i h	dakp1242	27.335901	92.306528	Takpa
66	6_2ndsghonorific	2nd sg. (honorific)	MonpaChangprong	Monpa Changprong	ih	ih	i h	dakp1242	27.578928	91.876393	Takpa
3477	6_2ndsghonorific	2nd sg. (honorific)	SartangKhoitam	Sartang Khoitam	naŋ	naŋ	n a ŋ	khoi1252	27.358518	92.438415	Khobwa
3478	6_2ndsghonorific	2nd sg. (honorific)	ChugParchu	Chug Parchu	naŋ	naŋ	n a ŋ	chug1252	27.420054	92.234173	Khobwa
3479	6_2ndsghonorific	2nd sg. (honorific)	SartangDarbuA	Sartang Darbu 1	naŋ	naŋ	n a ŋ	sart1249	27.329171	92.358727	Khobwa
3480	6_2ndsghonorific	2nd sg. (honorific)	LishLish	Lish Lish	naŋ	naŋ	n a ŋ	lish1235	27.368692	92.249809	Khobwa
3481	6_2ndsghonorific	2nd sg. (honorific)	SherdukpenRupa	Sherdukpen Rupa	naŋ	naŋ	n a ŋ	sher1256	27.203981	92.398629	Khobwa
3482	6_2ndsghonorific	2nd sg. (honorific)	SartangDarbuB	Sartang Darbu 2	naŋdʒi	naŋdʒi	n a ŋ dʒ i	sart1249	27.329171	92.358727	Khobwa
3483	6_2ndsghonorific	2nd sg. (honorific)	SartangKhoina	Sartang Khoina	nare	nare	n a r e	khoi1253	27.337381	92.529683	Khobwa
3484	6_2ndsghonorific	2nd sg. (honorific)	BugunSingchung	Bugun Singchung	no	no	n o	sing1271	27.195773	92.473437	Khobwa
3485	6_2ndsghonorific	2nd sg. (honorific)	BugunWangho	Bugun Wangho	no	no	n o	wang1301	27.231398	92.436886	Khobwa
3486	6_2ndsghonorific	2nd sg. (honorific)	BugunBichom	Bugun Bichom	no	no	n o	bich1234	27.272159	92.574219	Khobwa
3487	6_2ndsghonorific	2nd sg. (honorific)	BugunKaspi	Bugun Kaspi	no	no	n o	kasp1234	27.204143	92.549541	Khobwa
3488	6_2ndsghonorific	2nd sg. (honorific)	BugunNamphri	Bugun Namphri	no	no	n o	namp1239	27.196633	92.504931	Khobwa
3489	6_2ndsghonorific	2nd sg. (honorific)	SherdukpenShergaon	Sherdukpen Shergaon	naŋ	naŋ	n a ŋ	sher1256	27.104558	92.27076	Khobwa
8178	6_2ndsghonorific	2nd sg. (honorific)	MijiNafra	Miji Nafra	ni	ni	n i	miji1239	27.373776	92.546071	Khobwa
8179	6_2ndsghonorific	2nd sg. (honorific)	HrusoAkaJamiri	Hruso Aka Jamiri	bha	bha	bʱ a	hrus1242	27.184929	92.599114	Khobwa
8180	6_2ndsghonorific	2nd sg. (honorific)	NamreiNabolang	Namrei Nabolang	ni	ni	n i	miji1239	27.546333	92.797975	Khobwa
8181	6_2ndsghonorific	2nd sg. (honorific)	NamreiBisai	Namrei Bisai	ni	ni	n i	miji1239	27.682796	92.700031	Khobwa
8182	6_2ndsghonorific	2nd sg. (honorific)	DammaiRurang	Dammai Rurang	ni	ni	n i	miji1239	27.368455	92.500637	Khobwa
8183	6_2ndsghonorific	2nd sg. (honorific)	DammaiDibin	Dammai Dibin	ni	ni	n i	miji1239	27.437363	92.531354	Khobwa
67	7_3rdpl	3rd pl.	MonpaKalaktang	Monpa Kalaktang	d̪aiba	d̪aiba	d̪ a i b a	kala1376	27.104162	92.113017	Tshanglic	1 7 7 1 7	AXYBZ	TAIPA	4	4.T.C 4.A.V 4.I.V 4.P.C 4.A.V	2.0 1.5 1.3 1.75 0.8	d̪aiba	0	55
68	7_3rdpl	3rd pl.	MonpaBalemu	Monpa Balemu	d̪aiba	d̪aiba	d̪ a i b a	kala1376	26.964717	92.164581	Tshanglic	1 7 7 1 7	AXYBZ	TAIPA	1	1.T.C 1.A.V 1.I.V 1.P.C 1.A.V	2.0 1.5 1.3 1.75 0.8	d̪aiba	0	55
69	7_3rdpl	3rd pl.	MonpaTomko	Monpa Tomko	d̪aʃibak	d̪aʃibak	d̪ a ʃ i b a k	kala1376	27.16536	92.23077	Tshanglic	1 7 3 7 1 7 1	AXBYBYN	TASIPAK	8	8.T.C 8.A.V 8.S.C 8.I.V 8.P.C 8.A.V 8.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	d̪aʃibak	0	55
70	7_3rdpl	3rd pl.	MonpaNamsu	Monpa Namsu	oɲaba	oɲaba	o ɲ a b a	kala1376	27.359505	92.34921	Tshanglic	7 4 7 1 7	XBYBZ	UNAPA	5	5.U.V 5.N.C 5.A.V 5.P.C 5.A.V	1.5 1.75 1.3 1.75 0.8	oɲaba	0	57
71	7_3rdpl	3rd pl.	MonpaTembang	Monpa Tembang	daʃi	daʃi	d a ʃ i	tsha1245	27.333876	92.40513	Tshanglic	1 7 3 7	AXBZ	TASI	7	7.T.C 7.A.V 7.S.C 7.I.V	2.0 1.5 1.75 0.8	daʃi	0	55
72	7_3rdpl	3rd pl.	MonpaDirangDum	Monpa Dirang Dum	naʃehane	naʃehane	n a ʃ e h a n e	tsha1245	27.334341	92.293734	Tshanglic	4 7 3 7 3 7 4 7	AXBYBYBZ	NASEHANE	3	3.N.C 3.A.V 3.S.C 3.E.V 3.H.C 3.A.V 3.N.C 3.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	naʃehane	0	56
73	7_3rdpl	3rd pl.	MonpaSangti	Monpa Sangti	d̪aʃibak	d̪aʃibak	d̪ a ʃ i b a k	tsha1245	27.402266	92.314934	Tshanglic	1 7 3 7 1 7 1	AXBYBYN	TASIPAK	6	6.T.C 6.A.V 6.S.C 6.I.V 6.P.C 6.A.V 6.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	d̪aʃibak	0	55
74	7_3rdpl	3rd pl.	MonpaDirang	Monpa Dirang	d̪aʃibak	d̪aʃibak	d̪ a ʃ i b a k	tsha1245	27.34959	92.27914	Tshanglic	1 7 3 7 1 7 1	AXBYBYN	TASIPAK	2	2.T.C 2.A.V 2.S.C 2.I.V 2.P.C 2.A.V 2.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	d̪aʃibak	0	55
75	7_3rdpl	3rd pl.	MonpaTawangMonastery	Monpa Tawang Monastery	ʔot; bad̪o	ʔot	ʔ o t	dakp1242	27.586829	91.85796	Takpa
76	7_3rdpl	3rd pl.	MonpaTawangMonastery	Monpa Tawang Monastery	ʔot; bad̪o	bad̪o	b a d̪ o	dakp1242	27.586829	91.85796	Takpa
77	7_3rdpl	3rd pl.	MonpaZimithang	Monpa Zimithang	beɾa	beɾa	b e ɾ a	dakp1242	27.335901	92.306528	Takpa
78	7_3rdpl	3rd pl.	MonpaChangprong	Monpa Changprong	bhirbanaŋ	bhirbanaŋ	bʱ i r b a n a ŋ	dakp1242	27.578928	91.876393	Takpa
3490	7_3rdpl	3rd pl.	SartangKhoitam	Sartang Khoitam	wathek	wathek	w a tʰ e k	khoi1252	27.358518	92.438415	Khobwa
3491	7_3rdpl	3rd pl.	ChugParchu	Chug Parchu	waɾbaʔ	waɾbaʔ	w a ɾ b a ʔ	chug1252	27.420054	92.234173	Khobwa
3492	7_3rdpl	3rd pl.	SartangDarbuA	Sartang Darbu 1	athek	athek	a tʰ e k	sart1249	27.329171	92.358727	Khobwa
3493	7_3rdpl	3rd pl.	LishLish	Lish Lish	walu	walu	w a l u	lish1235	27.368692	92.249809	Khobwa
3494	7_3rdpl	3rd pl.	SherdukpenRupa	Sherdukpen Rupa	wabluŋ	wabluŋ	w a b l u ŋ	sher1256	27.203981	92.398629	Khobwa
3495	7_3rdpl	3rd pl.	SartangDarbuB	Sartang Darbu 2	thuwe	thuwe	tʰ u w e	sart1249	27.329171	92.358727	Khobwa
3496	7_3rdpl	3rd pl.	SartangKhoina	Sartang Khoina	thiwathi	thiwathi	tʰ i w a tʰ i	khoi1253	27.337381	92.529683	Khobwa
3497	7_3rdpl	3rd pl.	BugunSingchung	Bugun Singchung	nathəa	nathəa	n a tʰ ə a	sing1271	27.195773	92.473437	Khobwa
3498	7_3rdpl	3rd pl.	BugunWangho	Bugun Wangho	ethe	ethe	e tʰ e	wang1301	27.231398	92.436886	Khobwa
3499	7_3rdpl	3rd pl.	BugunBichom	Bugun Bichom	ethe	ethe	e tʰ e	bich1234	27.272159	92.574219	Khobwa
3500	7_3rdpl	3rd pl.	BugunKaspi	Bugun Kaspi	thei	thei	tʰ e i	kasp1234	27.204143	92.549541	Khobwa
3501	7_3rdpl	3rd pl.	BugunNamphri	Bugun Namphri	ethəe	ethəe	e tʰ ə e	namp1239	27.196633	92.504931	Khobwa
3502	7_3rdpl	3rd pl.	SherdukpenShergaon	Sherdukpen Shergaon	jar	jar	j a r	sher1256	27.104558	92.27076	Khobwa
8208	7_3rdpl	3rd pl.	MijiNafra	Miji Nafra	phaina	phaina	pʰ a i n a	miji1239	27.373776	92.546071	Khobwa
8209	7_3rdpl	3rd pl.	HrusoAkaJamiri	Hruso Aka Jamiri	na	na	n a	hrus1242	27.184929	92.599114	Khobwa
8210	7_3rdpl	3rd pl.	NamreiNabolang	Namrei Nabolang	aira	aira	a i r a	miji1239	27.546333	92.797975	Khobwa
8211	7_3rdpl	3rd pl.	NamreiBisai	Namrei Bisai	aira	aira	a i r a	miji1239	27.682796	92.700031	Khobwa
8212	7_3rdpl	3rd pl.	DammaiRurang	Dammai Rurang	inamehijaŋ	inamehijaŋ	i n a m e h i j a ŋ	miji1239	27.368455	92.500637	Khobwa
8213	7_3rdpl	3rd pl.	DammaiDibin	Dammai Dibin	airaahuŋ	airaahuŋ	a i r aː h u ŋ	miji1239	27.437363	92.531354	Khobwa
79	8_3rdsgfemale	3rd sg. (female)	MonpaKalaktang	Monpa Kalaktang	nan	nan	n a n	kala1376	27.104162	92.113017	Tshanglic	4 7 4	AXN	NAN	4	4.N.C 4.A.V 4.N.c	2.0 1.5 0.8	nan	1	67
80	8_3rdsgfemale	3rd sg. (female)	MonpaBalemu	Monpa Balemu	d̪an	d̪an	d̪ a n	kala1376	26.964717	92.164581	Tshanglic	1 7 4	AXN	TAN	1	1.T.C 1.A.V 1.N.c	2.0 1.5 0.8	d̪an	0	64
81	8_3rdsgfemale	3rd sg. (female)	MonpaTomko	Monpa Tomko	zaminzimbu	zaminzimbu	z a m i n z i m b u	kala1376	27.16536	92.23077	Tshanglic	3 7 4 7 4 3 7 4 1 7	AXBYMBYMBZ	SAMINSIMPY	8	8.S.C 8.A.V 8.M.C 8.I.V 8.N.c 8.S.C 8.I.V 8.M.c 8.P.C 8.Y.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.1 1.75 0.8	zaminzimbu	0	66
82	8_3rdsgfemale	3rd sg. (female)	MonpaNamsu	Monpa Namsu	nan	nan	n a n	kala1376	27.359505	92.34921	Tshanglic	4 7 4	AXN	NAN	5	5.N.C 5.A.V 5.N.c	2.0 1.5 0.8	nan	1	67
83	8_3rdsgfemale	3rd sg. (female)	MonpaDirangDum	Monpa Dirang Dum	zamiŋ	zamiŋ	z a m i ŋ	tsha1245	27.334341	92.293734	Tshanglic	3 7 4 7 4	AXBYN	SAMIN	3	3.S.C 3.A.V 3.M.C 3.I.V 3.N.c	2.0 1.5 1.75 1.3 0.8	zamiŋ	0	66
84	8_3rdsgfemale	3rd sg. (female)	MonpaSangti	Monpa Sangti	zamin	zamin	z a m i n	tsha1245	27.402266	92.314934	Tshanglic	3 7 4 7 4	AXBYN	SAMIN	6	6.S.C 6.A.V 6.M.C 6.I.V 6.N.c	2.0 1.5 1.75 1.3 0.8	zamin	0	66
85	8_3rdsgfemale	3rd sg. (female)	MonpaDirang	Monpa Dirang	digi	digi	d i g i	tsha1245	27.34959	92.27914	Tshanglic	1 7 1 7	AXBZ	TIKI	2	2.T.C 2.I.V 2.K.C 2.I.V	2.0 1.5 1.75 0.8	digi	0	65
86	8_3rdsgfemale	3rd sg. (female)	MonpaTawangMonastery	Monpa Tawang Monastery	be	be	b e	dakp1242	27.586829	91.85796	Takpa
87	8_3rdsgfemale	3rd sg. (female)	MonpaZimithang	Monpa Zimithang	moi	moi	m o i	dakp1242	27.335901	92.306528	Takpa
88	8_3rdsgfemale	3rd sg. (female)	MonpaChangprong	Monpa Changprong	umraŋ	umraŋ	u m r a ŋ	dakp1242	27.578928	91.876393	Takpa
3503	8_3rdsgfemale	3rd sg. (female)	SartangKhoitam	Sartang Khoitam	naŋ	naŋ	n a ŋ	khoi1252	27.358518	92.438415	Khobwa
3504	8_3rdsgfemale	3rd sg. (female)	ChugParchu	Chug Parchu	naŋ	naŋ	n a ŋ	chug1252	27.420054	92.234173	Khobwa
3505	8_3rdsgfemale	3rd sg. (female)	SartangDarbuA	Sartang Darbu 1	naŋ	naŋ	n a ŋ	sart1249	27.329171	92.358727	Khobwa
3506	8_3rdsgfemale	3rd sg. (female)	LishLish	Lish Lish	ʔuid̪amu	ʔuid̪amu	ʔ u i d̪ a m u	lish1235	27.368692	92.249809	Khobwa
3507	8_3rdsgfemale	3rd sg. (female)	SherdukpenRupa	Sherdukpen Rupa	wa	wa	w a	sher1256	27.203981	92.398629	Khobwa
3508	8_3rdsgfemale	3rd sg. (female)	SartangDarbuB	Sartang Darbu 2	thuwe	thuwe	tʰ u w e	sart1249	27.329171	92.358727	Khobwa
3509	8_3rdsgfemale	3rd sg. (female)	SartangKhoina	Sartang Khoina	khawadʒi	khawadʒi	kʰ a w a dʒ i	khoi1253	27.337381	92.529683	Khobwa
3510	8_3rdsgfemale	3rd sg. (female)	BugunSingchung	Bugun Singchung	uwe	uwe	u w e	sing1271	27.195773	92.473437	Khobwa
3511	8_3rdsgfemale	3rd sg. (female)	BugunWangho	Bugun Wangho	we	we	w e	wang1301	27.231398	92.436886	Khobwa
3512	8_3rdsgfemale	3rd sg. (female)	BugunBichom	Bugun Bichom	uwe	uwe	u w e	bich1234	27.272159	92.574219	Khobwa
3513	8_3rdsgfemale	3rd sg. (female)	BugunKaspi	Bugun Kaspi	thei	thei	tʰ e i	kasp1234	27.204143	92.549541	Khobwa
3514	8_3rdsgfemale	3rd sg. (female)	BugunNamphri	Bugun Namphri	uwe	uwe	u w e	namp1239	27.196633	92.504931	Khobwa
3515	8_3rdsgfemale	3rd sg. (female)	SherdukpenShergaon	Sherdukpen Shergaon	jai	jai	j a i	sher1256	27.104558	92.27076	Khobwa
8184	8_3rdsgfemale	3rd sg. (female)	MijiNafra	Miji Nafra	i	i	i	miji1239	27.373776	92.546071	Khobwa
8185	8_3rdsgfemale	3rd sg. (female)	HrusoAkaJamiri	Hruso Aka Jamiri	ʔi	ʔi	ʔ i	hrus1242	27.184929	92.599114	Khobwa
8186	8_3rdsgfemale	3rd sg. (female)	NamreiNabolang	Namrei Nabolang	ai	ai	a i	miji1239	27.546333	92.797975	Khobwa
8187	8_3rdsgfemale	3rd sg. (female)	NamreiBisai	Namrei Bisai	ai	ai	a i	miji1239	27.682796	92.700031	Khobwa
8188	8_3rdsgfemale	3rd sg. (female)	DammaiRurang	Dammai Rurang	tʃoi	tʃoi	tʃ o i	miji1239	27.368455	92.500637	Khobwa
8189	8_3rdsgfemale	3rd sg. (female)	DammaiDibin	Dammai Dibin	phetʃu	phetʃu	pʰ e tʃ u	miji1239	27.437363	92.531354	Khobwa
89	9_3rdsggenericmale	3rd sg. (generic male)	MonpaKalaktang	Monpa Kalaktang	nan	nan	n a n	kala1376	27.104162	92.113017	Tshanglic	4 7 4	AXN	NAN	4	4.N.C 4.A.V 4.N.c	2.0 1.5 0.8	nan	1	74
90	9_3rdsggenericmale	3rd sg. (generic male)	MonpaBalemu	Monpa Balemu	d̪an	d̪an	d̪ a n	kala1376	26.964717	92.164581	Tshanglic	1 7 4	AXN	TAN	1	1.T.C 1.A.V 1.N.c	2.0 1.5 0.8	d̪an	1	72
91	9_3rdsggenericmale	3rd sg. (generic male)	MonpaTomko	Monpa Tomko	nunuzimbu	nunuzimbu	n u n u z i m b u	kala1376	27.16536	92.23077	Tshanglic	4 7 4 7 3 7 4 1 7	AXBYBYMBZ	NYNYSIMPY	8	8.N.C 8.Y.V 8.N.C 8.Y.V 8.S.C 8.I.V 8.M.c 8.P.C 8.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.1 1.75 0.8	nunuzimbu	0	75
92	9_3rdsggenericmale	3rd sg. (generic male)	MonpaNamsu	Monpa Namsu	nan	nan	n a n	kala1376	27.359505	92.34921	Tshanglic	4 7 4	AXN	NAN	5	5.N.C 5.A.V 5.N.c	2.0 1.5 0.8	nan	1	74
93	9_3rdsggenericmale	3rd sg. (generic male)	MonpaDirangDum	Monpa Dirang Dum	d̪an	d̪an	d̪ a n	tsha1245	27.334341	92.293734	Tshanglic	1 7 4	AXN	TAN	3	3.T.C 3.A.V 3.N.c	2.0 1.5 0.8	d̪an	0	72
94	9_3rdsggenericmale	3rd sg. (generic male)	MonpaSangti	Monpa Sangti	d̪an	d̪an	d̪ a n	tsha1245	27.402266	92.314934	Tshanglic	1 7 4	AXN	TAN	6	6.T.C 6.A.V 6.N.c	2.0 1.5 0.8	d̪an	0	72
95	9_3rdsggenericmale	3rd sg. (generic male)	MonpaDirang	Monpa Dirang	digi	digi	d i g i	tsha1245	27.34959	92.27914	Tshanglic	1 7 1 7	AXBZ	TIKI	2	2.T.C 2.I.V 2.K.C 2.I.V	2.0 1.5 1.75 0.8	digi	1	73
96	9_3rdsggenericmale	3rd sg. (generic male)	MonpaTawangMonastery	Monpa Tawang Monastery	be	be	b e	dakp1242	27.586829	91.85796	Takpa
97	9_3rdsggenericmale	3rd sg. (generic male)	MonpaZimithang	Monpa Zimithang	be	be	b e	dakp1242	27.335901	92.306528	Takpa
98	9_3rdsggenericmale	3rd sg. (generic male)	MonpaChangprong	Monpa Changprong	um	um	u m	dakp1242	27.578928	91.876393	Takpa
99	10_above	above	MonpaKalaktang	Monpa Kalaktang	thuŋga	thuŋga	tʰ u ŋ g a	kala1376	27.104162	92.113017	Tshanglic	1 7 4 1 7	AXMBZ	TYNKA	4	4.T.C 4.Y.V 4.N.c 4.K.C 4.A.V	2.0 1.5 1.1 1.75 0.8	tʰuŋga	0	80
100	10_above	above	MonpaBalemu	Monpa Balemu	thuŋa	thuŋa	tʰ u ŋ a	kala1376	26.964717	92.164581	Tshanglic	1 7 4 7	AXBZ	TYNA	1	1.T.C 1.Y.V 1.N.C 1.A.V	2.0 1.5 1.75 0.8	tʰuŋa	0	80
101	10_above	above	MonpaTomko	Monpa Tomko	kate	kate	k a t e	kala1376	27.16536	92.23077	Tshanglic	1 7 1 7	AXBZ	KATE	8	8.K.C 8.A.V 8.T.C 8.E.V	2.0 1.5 1.75 0.8	kate	0	82
102	10_above	above	MonpaNamsu	Monpa Namsu	thuŋga	thuŋga	tʰ u ŋ g a	kala1376	27.359505	92.34921	Tshanglic	1 7 4 1 7	AXMBZ	TYNKA	5	5.T.C 5.Y.V 5.N.c 5.K.C 5.A.V	2.0 1.5 1.1 1.75 0.8	tʰuŋga	0	80
103	10_above	above	MonpaTembang	Monpa Tembang	thuŋga	thuŋga	tʰ u ŋ g a	tsha1245	27.333876	92.40513	Tshanglic	1 7 4 1 7	AXMBZ	TYNKA	7	7.T.C 7.Y.V 7.N.c 7.K.C 7.A.V	2.0 1.5 1.1 1.75 0.8	tʰuŋga	0	80
104	10_above	above	MonpaDirangDum	Monpa Dirang Dum	teka	teka	t e k a	tsha1245	27.334341	92.293734	Tshanglic	1 7 1 7	AXBZ	TEKA	3	3.T.C 3.E.V 3.K.C 3.A.V	2.0 1.5 1.75 0.8	teka	0	81
105	10_above	above	MonpaSangti	Monpa Sangti	thuŋga	thuŋga	tʰ u ŋ g a	tsha1245	27.402266	92.314934	Tshanglic	1 7 4 1 7	AXMBZ	TYNKA	6	6.T.C 6.Y.V 6.N.c 6.K.C 6.A.V	2.0 1.5 1.1 1.75 0.8	tʰuŋga	0	80
106	10_above	above	MonpaDirang	Monpa Dirang	thuŋga	thuŋga	tʰ u ŋ g a	tsha1245	27.34959	92.27914	Tshanglic	1 7 4 1 7	AXMBZ	TYNKA	2	2.T.C 2.Y.V 2.N.c 2.K.C 2.A.V	2.0 1.5 1.1 1.75 0.8	tʰuŋga	0	80
107	10_above	above	MonpaTawangMonastery	Monpa Tawang Monastery	takpa	takpa	t a k p a	dakp1242	27.586829	91.85796	Takpa
108	10_above	above	MonpaZimithang	Monpa Zimithang	jur	jur	j u r	dakp1242	27.335901	92.306528	Takpa
109	10_above	above	MonpaChangprong	Monpa Changprong	jur	jur	j u r	dakp1242	27.578928	91.876393	Takpa
3516	10_above	above	SartangKhoitam	Sartang Khoitam	atʃuŋ	atʃuŋ	a tʃ u ŋ	khoi1252	27.358518	92.438415	Khobwa
3517	10_above	above	ChugParchu	Chug Parchu	tʃaŋkho	tʃaŋkho	tʃ a ŋ kʰ o	chug1252	27.420054	92.234173	Khobwa
3518	10_above	above	SartangDarbuA	Sartang Darbu 1	ist̪aŋan	ist̪aŋan	i s t̪ a ŋ a n	sart1249	27.329171	92.358727	Khobwa
3519	10_above	above	LishLish	Lish Lish	khoa; khotʃamŋa	khoa	kʰ o a	lish1235	27.368692	92.249809	Khobwa
3520	10_above	above	LishLish	Lish Lish	khoa; khotʃamŋa	khotʃamŋa	kʰ o tʃ a m ŋ a	lish1235	27.368692	92.249809	Khobwa
3521	10_above	above	SherdukpenRupa	Sherdukpen Rupa	khinto	khinto	kʰ i n t o	sher1256	27.203981	92.398629	Khobwa
3522	10_above	above	SartangDarbuB	Sartang Darbu 2	khuŋlo	khuŋlo	kʰ u ŋ l o	sart1249	27.329171	92.358727	Khobwa
3523	10_above	above	SartangKhoina	Sartang Khoina	khuŋro	khuŋro	kʰ u ŋ r o	khoi1253	27.337381	92.529683	Khobwa
3524	10_above	above	BugunSingchung	Bugun Singchung	lakhuŋ	lakhuŋ	l a kʰ u ŋ	sing1271	27.195773	92.473437	Khobwa
3525	10_above	above	BugunWangho	Bugun Wangho	lakhuŋ	lakhuŋ	l a kʰ u ŋ	wang1301	27.231398	92.436886	Khobwa
3526	10_above	above	BugunBichom	Bugun Bichom	lakhuŋ	lakhuŋ	l a kʰ u ŋ	bich1234	27.272159	92.574219	Khobwa
3527	10_above	above	BugunKaspi	Bugun Kaspi	lakhuŋ	lakhuŋ	l a kʰ u ŋ	kasp1234	27.204143	92.549541	Khobwa
3528	10_above	above	BugunNamphri	Bugun Namphri	lakhuŋ	lakhuŋ	l a kʰ u ŋ	namp1239	27.196633	92.504931	Khobwa
