COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
1495-8								ts ɿ ³³	
4090-8								ɕ i ⁵⁵	
4802-8								x ɛ ⁵⁵	
1764-8								dz ɔ ³³	
3270-8								m ɛ ³³	
1884-8								k ɛ ³¹	
1203-8								k ɯ ³⁵	
6645-8								w ɛ ³³	
608-8								kʰ u ³³	
2889-8								tɕʰ i ⁵⁵	
5350-8								tɕʰ u ³¹	
6158-8								kʰ a ⁴⁴	
4306-8								s ɿ ³¹	
4891-8								k ɔ ³¹	
6436-8								k ɔ ³³	
6213-8								s a ⁵⁵	
2320-8								ɕ i ⁴⁴	
5253-8								f ʔ ɯ ⁴⁴	
5108-8								tɕʰ i ⁴⁴	
4100-8								tɕ ɯ ³³	
6018-8								dz ɿ ⁴²	
1352-8								ŋ ɯ ²¹	
4228-8								p ɛ ⁴⁴	
4247-8								tɕʰ i ⁵⁵	
75-8								ts ɿ ³³	
118-8								k w a ⁴⁴	
2866-8								m ɛ ³³	
64-8								ɔ ³³	
43-8								kʰ ao ⁵⁵	
128-8								ʁ ɔ ³¹	
7023-8								n ɔ ³¹	
7012-8								n a ⁵⁵	
4497-8								t e ⁴²	
2928-8								tɕ i ⁵⁵	
148-8								x ɯ ³¹	
1623-8								kʰ w a ³³	
2648-8								tʰ ɔ ⁵⁵	
2649-8								l ɔ ⁵⁵	
6242-8								l ao ²¹	
3943-8								s ɤ ³³	
1026-8								k ɛ ³⁵	
6404-8								k ɯ ⁵⁵	
585-8								ts o ⁴⁴	
1731-8								w a ⁴²	
5510-8								l ɔ ³⁵	
5360-8								kʰ ɤ ³³	
879-8								k ɔ ⁵⁵	
880-8								l ɛ ⁴⁴	
271-8								p i ²¹	
3565-8								ɕ i ⁴⁴	
3896-8								m ɯ ⁴⁴	
3897-8								ts ɿ ³³	
1816-8								k ɤ ²¹	
3343-8								tɕ i ⁴⁴	
1864-8								s ɛ ⁴²	
2026-8								m a ²¹	
6223-8								x e ⁵⁵	
6224-8								m ɛ ³¹	
337-8								tsʰ o ³³	
4295-8								k w ɔ ³¹	
384-8								m i ⁵⁵	
385-8								ɕ ɔ ³¹	
869-8								k ɤ ²¹	
2745-8								ɕ i ³³	
4690-8								k w a ⁵⁵	
4423-8								s u ⁵⁵	
5380-8								s w ɛ ⁴⁴	
2519-8								tɕʰ u ³³	
4548-8								w a ⁴²	
4397-8								p e ²¹	
6203-8								tɕʰ i ³¹	
2689-8								t ɯ ²¹	
2599-8								t ɯ ²¹	
2600-8								m a ³⁵	
1913-8								tɕ i ³³	
1914-8								w ɛ ³³	
1903-8								w ɛ ³³	
6336-8								ts ɿ ³³	
473-8								w u ²¹	
4065-8								k ɛ ³⁵	
6554-8								j i ⁵⁵	
3114-8								t ɛ ⁴⁴	
4942-8								k ɛ ³⁵	
3615-8								pʰ j a ⁴⁴	
4197-8								k w ɔ ³³	
4198-8								ɲ i ²¹	
1474-8								ɲ ɤ ³³	
6531-8								j ɯ ⁴⁴	
4954-8								tʰ u ³³	
4517-8								dz ɯ ³³	
1173-8								j i ⁵⁵	
6365-8								k w a ⁴⁴	
6730-8								tɕ i ³¹	
924-8								m ɔ ⁵⁵	
752-8								tɕ i ²¹	
4316-8								p i ³¹	
5181-8								ɲ i ³¹	
5785-8								p ɔ ³¹	
4770-8								p ɔ ³¹	
2755-8								p ɔ ⁴²	
1298-8								x ɛ ⁵⁵	
784-8								ts a ⁵⁵	
3596-8								t ɯ ³¹	
1799-8								tɕ i ³¹	
5007-8								p i ³⁵	
5465-8								x ɛ ⁵⁵	
170-8								ts ɿ ³³	
3150-8								t a ⁵⁵	
3780-8								w ɛ ⁴²	
1706-8								tɕ i ⁵⁵	
403-8								p a ³¹	
5329-8								k ɛ ⁴²	
1103-8								dz ɯ ³¹	
1113-8								tɕʰ i ²¹	
232-8								tɕʰ i ⁵⁵	
5926-8								ts ɿ ³³	
5723-8								p a ⁴²	
3064-8								ts o ⁴²	
3065-8								k ɯ ³⁵	
3793-8								k ɛ ³¹	
1215-8								s u ⁵⁵	
4409-8								f ʔ ɯ ⁴⁴	
720-8								s u ⁵⁵	
721-8								ts a ⁴⁴	
2266-8								k w ɔ ⁴⁴	
5743-8								k u ³¹	
2124-8								x ɛ ⁵⁵	
5448-8								ts ɿ ⁵⁵	
4016-8								m j ɛ ³⁵	
5429-8								m ɛ ³¹	
5813-8								ts ɿ ⁵⁵	
2949-8								m i ⁴²	
3813-8								dz ɛ ⁴²	
4988-8								ɣ ɯ ⁴²	
1153-8								m i ³⁵	
530-8								x ɯ ³¹	
1854-8								j ɯ ⁴⁴	
4812-8								ɣ ɯ ⁴²	
3355-8								p i ³⁵	
5027-8								s a ⁴⁴	
4707-8								m a ³⁵	
3139-8								k ɤ ²¹	
6595-8								p e ⁴⁴	
5243-8								k ɤ ⁴²	
5274-8								ts ɿ ³³	
1612-8								ts ɿ ³³	
3183-8								ts o ⁴²	
4718-8								x ɛ ⁵⁵	
2036-8								w ɛ ⁴²	
3853-8								m i ⁵⁵	
3854-8								w a ⁴⁴	
4275-8								w a ⁴⁴	
6961-8								w ɛ ⁴²	
5651-8								tsʰ o ³³	
5682-8								tɕʰ u ³³	
5118-8								ts ɛ ³³	
1411-8								ts w ɛ ³³	
4507-8								t e ³³	
4824-8								s ɯ ³⁵	
3246-8								n a ²¹	
317-8								p j ɛ ⁴⁴	
2215-8								m ɯ ³¹	
2016-8								k ɛ ³⁵	
2155-8								k ɛ ³⁵	
3575-8								k w ɔ ³¹	
3434-8								x w a ⁵⁵	
3168-8								s e ³³	
2291-8								pʰ ɛ ³³	
6148-8								m i ³³	
6271-8								pʰ j a ⁴⁴	
2453-8								ɕ i ⁴⁴	
5370-8								ts ɛ ⁴⁴	
3684-8								t ɛ ⁴⁴	
3685-8								f ɛ ⁴⁴	
3664-8								v ɤ ³³	
440-8								p ɛ ³¹	
5167-8								j ɔ ³¹	
1380-8								m i ³¹	
3585-8								p i ³³	
5623-8								kʰ ɔ ³³	
3385-8								ts ɛ ⁵⁵	
2718-8								tsʰ o ³³	
6300-8								m ɛ ⁵⁵	
5128-8								j i ³¹	
1885-8								t ɔ ³¹	
3873-8								kʰ ɛ ⁵⁵	
996-8								pʰ i ⁵⁵	
997-8								j i ⁴⁴	
1570-8								n a ³¹	
5475-8								s w a ⁵⁵	
5017-8								ts ɔ ³¹	
2330-8								ɕ ɔ ³⁵	
6252-8								s ɔ ³⁵	
6253-8								kʰ w ɔ ³³	
4216-8								j i ⁴⁴	
1874-8								p j a ⁴⁴	
4227-8								a ³¹	
4246-8								a ³¹	
6028-8								a ³¹	
95-8								ɲ i ²¹	
22-8								p e ²¹	
33-8								t ɯ ²¹	
6678-8								n a ⁵⁵	
6688-8								ɲ a ⁵⁵	
4004-8								ŋ ɯ ⁵⁵	
7033-8								n ɯ ⁵⁵	
5149-8								j o ²¹	
2929-8								s ɔ ³³	
5299-8								ɕ i ⁵⁵	
160-8								ts ɛ ⁴⁴	
3824-8								s w a ⁵⁵	
6858-8								p i ⁵⁵	
5853-8								ts ɿ ³³	
5511-8								dz ɿ ²¹	
518-8								f ŋ ɯ ³⁵	
3486-8								s w ɔ ³³	
3488-8								k ɛ ³⁵	
2236-8								s ɯ ³¹	
6874-8								j ɔ ³³	
2856-8								k ɤ ⁴⁴	
5947-8								t ɯ ³⁵	
6355-8								dz ɯ ³¹	
6841-8								ɣ ɯ ³³	
5966-8								p i ²¹	
5967-8								t ŋ ɯ ³⁵	
2575-8								ts ɿ ³³	
5194-8								ɲ i ³¹	
2248-8								k ɔ ²¹	
3954-8								y ³³	
3955-8								k ɛ ³⁵	
2095-8								t ɯ ²¹	
564-8								f ʔ ɯ ⁴⁴	
702-8								t ɯ ²¹	
3234-8								k ɔ ³¹	
2000-8								t i ³³	
6821-8								v ɤ ³³	
5612-8								w u ³¹	
6729-8								ɕ y ³³	
3721-8								tɕ i ³¹	
1299-8								ɕ i ³³	
6506-8								j ɯ ²¹	
5829-8								ɲ i ⁴⁴	
5830-8								pʰ i ³¹	
1286-8								ts ɯ ³¹	
859-8								tʰ ɤ ²¹	
3211-8								tʰ i ⁵⁵	
3472-8								s ɔ ³³	
3794-8								m i ⁴⁴	
3703-8								v ɤ ³³	
3523-8								a ³³	
5341-8								tsʰ w u ⁵⁵	
1666-8								ɯ ³³	
1015-8								ts o ⁴²	
5567-8								ts ɿ ⁵⁵	
2989-8								kʰ ɯ ³¹	
3182-8								ts ɿ ³³	
1094-8								ts o ⁴⁴	
5138-8								tɕ ɛ ³¹	
3375-8								k ɛ ³³	
2728-8								t a ⁴²	
6457-8								k ɔ ³³	
374-8								p j a ⁴²	
1518-8								ts ɔ ³³	
2638-8								ŋ ɛ ⁴²	
4835-8								ts ɿ ⁴⁴	
2529-8								l ʔ ɯ ⁴⁴	
2469-8								x ɯ ³¹	
327-8								x ɛ ⁴⁴	
5898-8								k ɛ ³⁵	
1580-8								tɕ ɯ ³³	
3301-8								p ɛ ⁴²	
85-8								tɕ i ³³	
2679-8								p ɔ ³¹	
6088-8								p a ⁵⁵	
2807-8								p ɯ ⁵⁵	
6751-8								x ɛ ³¹	
5148-8								ts ɿ ⁵⁵	
6769-8								a ⁵⁵	
5298-8								kʰ w a ⁵⁵	
5263-9									x ɛ ⁵⁵
452-9									t ɯ ³¹
4342-9									t ɯ ³¹
4344-9									ts ɿ ³³
5487-9									t ɯ ³¹
1401-9									pʰ ɔ ⁴⁴
6496-9									tsʰ ɯ ³¹
1064-9									l a ⁴⁴
1065-9									ts ɿ ³³
6617-9									t ɔ ²¹
4367-9									t a ²¹
4378-9									ɕ y ⁵⁵
4379-9									l i ⁵⁵
3984-9									s ɿ ³³
5086-9									ts ɤ ³³
3333-9									s e ⁴⁴
2226-9									x ɔ ³⁵
2373-9									kʰ w ɔ ³³
2363-9									s ɔ ³⁵
672-9									tsʰ ɿ ⁵⁵
673-9									k ɯ ³¹
2690-9									p ɔ ²¹
6337-9									p a ⁴⁴
6319-9									t ɯ ³¹
2617-9									s e ⁵⁵
2066-9									s e ⁵⁵
2094-9									s e ⁵⁵
2096-9									tɕʰ ɛ ⁴⁴
798-9									p a ⁴²
6668-9									ɕ y ³³
4028-9									t e ⁴⁴
6555-9									k w a ⁴⁴
2281-9									k o ⁴⁴
701-9									k w a ⁴⁴
628-9									s w a ⁴⁴
3096-9									ts ɿ ³³
3021-9									ts o ²¹
2708-9									ɕ i ³⁵
3462-9									k a ³⁵
1932-9									s ɿ ³³
6469-9									s ɿ ⁵⁵
4454-9									ɲ i ²¹
4455-9									k a ³⁵
6926-9									ɲ ɤ ³³
6927-9									ɲ i ²¹
3916-9									m ɔ ³³
6822-9									ɲ i ²¹
5417-9									ts ɿ ³³
1959-9									x a ³¹
1960-9									t ɔ ⁵⁵
2899-9									x ɔ ²¹
3651-9									ts ɿ ³³
811-9									k u ²¹
1633-9									m ɛ ²¹
1775-9									k ɤ ³¹
5801-9									tɕʰ ɛ ⁴²
4769-9									l ɔ ³¹
3720-9									k a ³⁵
6446-9									m ɛ ³³
1255-9									pʰ ɛ ⁵⁵
3595-9									ɲ ɯ ⁴⁴
1600-9									p e ³³
242-9									ts ɿ ³⁵
3739-9									tɕʰ ɛ ²¹
5984-9									ts ɔ ²¹
838-9									s ɿ ⁵⁵
839-9									t ɔ ²¹
3149-9									j i ⁵⁵
2829-9									ts o ²¹
4602-9									kʲ i ³⁵
5225-9									l ɔ ²¹
3933-9									s ɤ ⁴²
5763-9									ts ɔ ⁴²
2134-9									ɕ i ³⁵
5724-9									t ɯ ³⁵
5704-9									ts o ⁴²
5705-9									kʰ w e ⁵⁵
5037-9									kʲ i ²¹
5038-9									t a ³⁵
4332-9									ts ɿ ³³
5447-9									tsʰ ɛ ⁵⁵
3702-9									s ɿ ³¹
1549-9									s ɿ ²¹
2394-9									k ɤ ³³
1-9									w e ³²
2947-9									t ɯ ³¹
4653-9									tɕʰ ɛ ⁴²
4989-9									tɕʰ ɛ ⁴²
3749-9									j o ⁴⁴
3452-9									tɕʰ ɛ ⁵⁵
598-9									ŋ a ⁴⁴
638-9									pʰ ɯ ⁵⁵
2819-9									p o ⁴⁴
4477-9									kʰ w a ⁴⁴
4487-9									ts ɿ ⁴²
4666-9									kʲ i ³³
5661-9									t a ⁴²
4923-9									ts a ⁴²
4913-9									k ɯ ²¹
1143-9									m ɛ ⁴⁴
4864-9									ɕ ɔ ³⁵
3184-9									s ɯ ⁴⁴
4591-9									ts o ⁴⁴
1431-9									s ɛ ⁴⁴
3323-9									kʰ e ⁵⁵
6709-9									ts ɯ ⁴⁴
903-9									m ɛ ⁴²
5098-9									k ɯ ²¹
5994-9									k a ³⁵
6971-9									s w a ⁴⁴
763-9									ts ɯ ⁵⁵
691-9									x w a ⁴⁴
1083-9									t ɔ ⁴²
1421-9									tɕʰ ɛ ⁴²
6699-9									t ɯ ⁴²
2628-9									s ɔ ⁵⁵
1696-9									x ɔ ³¹
6179-9									tɕʰ ɛ ⁵⁵
6180-9									ts ɿ ⁵⁵
6658-9									s e ³³
1231-9									s ɤ ³¹
4265-9									kʰ ɯ ⁵⁵
2787-9									ts o ²¹
3247-9									ts ɿ ⁵⁵
252-9									t a ³⁵
6004-9									k a ³¹
4728-9									s w a ⁴⁴
3843-9									w a ⁴⁴
4965-9									ts a ⁴²
5641-9									t a ³¹
3280-9									s ɔ ³¹
1390-9									kʰ o ⁴⁴
2156-9									w a ⁴⁴
3433-9									ɕ i ³¹
552-9									ɕ i ³¹
4845-9									ts ɯ ⁴⁴
4846-9									t ɯ ⁴⁴
2292-9									m ɯ ³¹
6635-9									j o ⁴⁴
3994-9									t ɯ ⁴⁴
3031-9									ts ɿ ³³
6078-9									ts ɯ ³³
1644-9									tʰ ɯ ⁵⁵
2435-9									ɲ i ⁴⁴
1676-9									t w a ⁴²
6281-9									tɕʰ ɛ ⁵⁵
5915-9									tsʰ ɿ ⁵⁵
1560-9									ɕ i ³³
575-9									t ɔ ³¹
5319-9									s e ³¹
2797-9									k a ³⁵
6991-9									kʲ i ²¹
3513-9									ts o ²¹
5205-9									tsʰ ɿ ⁵⁵
6109-9									tɕʰ o ⁵⁵
2056-9									m ɔ ⁴²
6099-9									k ɯ ³¹
6119-9									p ɔ ⁴²
1978-9									t w e ³³
3973-9									kʲ i ³⁵
2046-9									ɕ o ³³
5622-9									ɕ ɛ ⁵⁵
648-9									tɕʰ ɛ ⁵⁵
6789-9									p ɛ ⁴²
618-9									x ɯ ⁴⁴
2384-9									m a ³³
1124-9									k a ³⁵
1125-9									tɕ ɯ ⁴⁴
4178-9									k u ³³
1686-9									k a ³⁵
1495-9									ts ɿ ³³
4090-9									ɕ i ³⁵
4802-9									x a ⁵⁵
1764-9									ts u ³³
3270-9									m ɛ ³³
1884-9									kʲ i ⁴²
1203-9									k ɯ ³⁵
6645-9									w ɛ ³⁵
608-9									k u ³³
2889-9									ts ɿ ³³
5350-9									tɕʰ o ³¹
6158-9									kʰ a ⁴⁴
4306-9									s ɤ ³¹
4891-9									k w ɔ ²¹
6436-9									k o ³³
6213-9									s a ⁵⁵
2320-9									ɕ i ⁴⁴
5253-9									f ɤ ⁴⁴
5108-9									ts ɿ ⁴⁴
4100-9									tɕʰ ɯ ⁴⁴
6018-9									ts ɿ ⁴²
1352-9									ŋ ɯ ²¹
4228-9									p ɛ ⁴⁴
4247-9									ts ɿ ³³
75-9									ts ɿ ³³
118-9									k w a ⁴⁴
2866-9									m ɛ ³³
64-9									kʰ w ɔ ³³
43-9									kʰ ɔ ⁵⁵
128-9									ŋ ɔ ³¹
7023-9									n ɔ ³¹
7012-9									n a ⁵⁵
4497-9									t e ⁴²
2928-9									kʲ i ⁵⁵
148-9									x ɯ ⁴⁴
1623-9									kʰ w a ³³
2648-9									tʰ ɔ ⁵⁵
2649-9									l ɔ ⁵⁵
6242-9									l ɔ ²¹
3943-9									s e ⁵⁵
1026-9									k e ³⁵
6404-9									k ɯ ⁵⁵
585-9									ts o ⁴⁴
1731-9									w a ⁴²
5510-9									l ɔ ³⁵
5360-9									kʰ ɤ ³³
879-9									k w ɔ ³⁵
880-9									l i ⁴⁴
271-9									p i ²¹
3565-9									ɕ i ⁴⁴
3896-9									m ɯ ⁴⁴
3897-9									ts ɿ ³³
1816-9									ts ɤ ²¹
3343-9									kʲ i ⁴⁴
1864-9									s e ⁴²
2026-9									m a ²¹
6223-9									x ɛ ⁵⁵
6224-9									m ɛ ²¹
337-9									ts ɤ ⁴⁴
4295-9									k w ɔ ²¹
384-9									m i ³⁵
385-9									s ɔ ²¹
869-9									k ɤ ²¹
2745-9									s ɿ ³³
4690-9									k w a ³³
4423-9									s ɔ ³⁵
5380-9									s w e ⁴⁴
4436-9									ts ɿ ²¹
2519-9									tɕʰ ɔ ³³
4975-9									m i ⁴⁴
4548-9									w a ⁴²
4397-9									p e ²¹
6203-9									tɕʰ i ³¹
2689-9									t ɯ ²¹
2599-9									t ɯ ²¹
2600-9									m a ³⁵
1913-9									kʲ i ³³
1914-9									w e ³³
1903-9									w e ³³
6336-9									ts ɿ ³³
473-9									u ²¹
4065-9									k u ⁴⁴
6554-9									j i ³⁵
3114-9									ts e ⁴⁴
4942-9									k ɤ ³⁵
3615-9									pʰ j a ⁴⁴
4197-9									k u ³³
4198-9									ɲ i ²¹
1474-9									ɲ ɤ ³³
6531-9									j ɯ ⁴⁴
4954-9									tʰ u ³³
4517-9									ts ɯ ³³
1173-9									j i ³⁵
6365-9									k w a ³⁵
6730-9									kʲ i ³¹
6380-9									kʲ i ³⁵
924-9									m ɔ ⁵⁵
752-9									kʲ i ²¹
4316-9									p i ³¹
5181-9									ŋ ɛ ²¹
5785-9									pʰ ɔ ³¹
4770-9									p ɔ ³¹
2755-9									pʰ j ɔ ³¹
1298-9									x a ⁵⁵
784-9									tsʰ a ⁵⁵
3596-9									t ɯ ³¹
1799-9									kʲ i ³¹
5007-9									p i ³⁵
5465-9									x ɛ ⁵⁵
170-9									ts ɿ ³³
3150-9									t ɔ ⁵⁵
3780-9									w e ⁴²
1706-9									kʲ i ³⁵
403-9									p a ³¹
5329-9									k e ⁴²
1103-9									ts ɤ ³¹
1113-9									s ɿ ²¹
232-9									ts ɿ ³⁵
5925-9									ts ɿ ⁵⁵
5926-9									ts ɿ ³³
5723-9									p a ⁴²
3064-9									ts o ⁴²
3065-9									k ɯ ⁵⁵
3793-9									tɕʰ ɛ ⁴²
1215-9									s ɤ ³⁵
4409-9									f ɤ ⁴⁴
720-9									s ɿ ⁵⁵
721-9									tsʰ w ɛ ⁴⁴
2266-9									kʰ ɤ ⁴⁴
5743-9									k ɯ ³¹
2124-9									x w e ³³
6947-9									t ɔ ²¹
5448-9									ts ɿ ⁴⁴
4016-9									m j ɛ ³⁵
5429-9									m ɛ ²¹
5813-9									ts ɿ ⁴⁴
2949-9									m ɯ ⁵⁵
3813-9									ts a ⁴²
3009-9									p ɯ ³¹
4988-9									v ɤ ⁴²
1153-9									m i ³⁵
530-9									x ɯ ³⁵
1854-9									j ɯ ⁴⁴
4812-9									ɣ ɯ ⁴²
3355-9									p i ³⁵
6426-9									tɕʰ ɔ ³³
5027-9									s a ⁴⁴
4707-9									m a ³⁵
3139-9									k ɤ ²¹
6595-9									p e ⁴⁴
5243-9									k ɤ ⁴²
5274-9									tsʰ ɛ ³³
6578-9									ɕ ɛ ⁵⁵
1612-9									ts ɿ ⁵⁵
3183-9									ts o ⁴²
4559-9									ts ɤ ⁴²
4718-9									x a ⁵⁵
2036-9									w e ⁴²
3853-9									m i ⁵⁵
3854-9									w a ⁴⁴
4275-9									w a ⁴⁴
6961-9									w ɛ ⁴²
5651-9									ts ɤ ³³
5682-9									tɕʰ ɔ ³³
5118-9									ts ɛ ³⁵
1411-9									tsʰ w o ³³
4507-9									ts e ³³
4824-9									s ɯ ⁵⁵
3246-9									n a ²¹
317-9									p j ɛ ⁴⁴
2215-9									m ɯ ³¹
2016-9									k a ³⁵
2155-9									ts ɿ ⁵⁵
3575-9									k w ɔ ²¹
3434-9									x w a ³⁵
3168-9									s e ³³
2291-9									pʰ ɯ ³¹
6148-9									m i ³³
5058-9									w a ⁴⁴
6271-9									pʰ j a ⁴⁴
2453-9									ts ɿ ³³
1483-9									ɲ ɯ ⁴⁴
5370-9									ts e ⁴²
3684-9									t ɛ ⁴⁴
3685-9									f ɤ ⁴⁴
3664-9									v ɤ ³³
440-9									p ɯ ³¹
5167-9									j ɔ ³¹
6282-9									ɲ ɯ ⁴⁴
1380-9									m ɛ ²¹
3585-9									p i ³³
6992-9									ɲ ɯ ⁴⁴
5623-9									o ³³
1519-9									ɲ ɯ ⁴⁴
3385-9									tsʰ ɛ ⁵⁵
2718-9									ts ɤ ³³
6300-9									m ɛ ⁵⁵
1496-9									ɲ ɯ ⁴⁴
5128-9									j i ³¹
1885-9									t ɔ ³¹
3873-9									kʰ ɯ ³³
996-9									pʰ i ⁵⁵
997-9									j i ⁴⁴
1570-9									n a ³¹
5475-9									s w a ⁵⁵
5017-9									tɕʰ o ³¹
2330-9									ɕ ɔ ³⁵
6252-9									s ɔ ³⁵
6253-9									k u ³³
4216-9									j i ⁴⁴
1874-9									p j a ⁴⁴
4227-9									a ³¹
4246-9									a ³¹
6028-9									a ³¹
95-9									ɲ i ²¹
22-9									p e ²¹
33-9									t ɯ ²¹
6678-9									ɲ a ⁵⁵
6688-9									ɲ a ⁵⁵
4004-9									ŋ ɯ ⁵⁵
7033-9									n ɯ ⁵⁵
5149-9									j o ²¹
2929-9									ɕ o ³³
5299-9									ɕ i ³⁵
160-9									ts e ⁴⁴
3824-9									s w a ³⁵
6858-9									p i ³⁵
5853-9									ts ɿ ³³
5511-9									ts ɿ ²¹
518-9									f ɤ ⁵⁵
3486-9									s ɔ ³³
3488-9									k a ³⁵
497-9									s ɿ ⁵⁵
2236-9									s ɯ ²¹
2979-9									ts o ²¹
6874-9									j i ³¹
2856-9									k ɤ ⁴⁴
5947-9									t ɔ ³⁵
6355-9									ts ɯ ³¹
6841-9									v ɤ ³³
5966-9									p i ²¹
5967-9									tʰ ɤ ⁵⁵
2575-9									ts ɿ ³³
4435-9									tʰ a ⁴⁴
5194-9									ŋ ɛ ²¹
3954-9									y ³³
3955-9									k a ³⁵
2067-9									t ɯ ³¹
564-9									f ɤ ⁴⁴
3112-9									kʰ w ɛ ³¹
3113-9									ts ɿ ²¹
702-9									t ɯ ²¹
5878-9									ŋ a ²¹
1040-9									ts ɿ ³³
196-9									p ɔ ³⁵
3234-9									k w ɔ ²¹
2502-9									n e ⁴⁴
2000-9									t ɯ ³³
6821-9									v ɤ ³³
4620-9									p ɯ ³³
6729-9									s ɔ ³⁵
6379-9									s ɯ ⁴⁴
3721-9									kʲ i ³¹
1299-9									s ɿ ³¹
6506-9									j ɯ ³¹
5830-9									pʰ i ³¹
822-9									ts w e ⁴⁴
859-9									tʰ ɤ ³¹
3211-9									tʰ i ⁵⁵
3472-9									s ɔ ³³
3794-9									m i ⁴⁴
3703-9									v ɤ ³³
3523-9									a ³³
5076-9									k e ⁴²
1015-9									ts a ⁴²
5567-9									tsʰ ɿ ⁵⁵
2989-9									k ɯ ³¹
3182-9									ts ɿ ⁵⁵
1094-9									ts o ⁴⁴
4678-9									m a ²¹
913-9									tɕʰ ỹ ⁵⁵
5390-9									ts ɿ ²¹
5138-9									kʲ ɯ ³¹
2728-9									t a ⁴²
5057-9									s ɿ ²¹
6457-9									ts o ³³
2638-9									ŋ ɛ ⁴²
4835-9									tsʰ ɛ ⁴⁴
6301-9									ɲ ɯ ⁴⁴
2529-9									l ɤ ⁴⁴
5898-9									k a ³⁵
4111-9									t ɯ ³¹
1580-9									ts a ⁴⁴
85-9									kʲ i ³³
2679-9									p o ³¹
6088-9									p a ⁵⁵
2807-9									p ɯ ⁵⁵
6751-9									x ɛ ³¹
5148-9									ts ɿ ³³
6769-9									a ⁵⁵
5298-9									kʰ w a ⁵⁵
